股票代码,简称,营业总收入(元),营业收入(元),金融资产利息收入(元),已赚保费(元),手续费及佣金收入(元),营业总成本(元),营业成本(元),金融资产利息支出(元),手续费及佣金支出(元),退保金(元),赔付支出净额(元),提取保险合同准备金净额(元),保单红利支出(元),分保费用(元),营业税金及附加(元),销售费用(元),管理费用(元),财务费用(元),资产减值损失(元),公允价值变动收益(元),投资收益(元),对联营企业和合营企业的投资收益(元),汇兑收益(元),营业利润(元),营业外收入(元),营业外支出(元),非流动资产处置净损失(元),利润总额(元),所得税(元),净利润(元),归属于母公司所有者的净利润(元),少数股东损益(元),基本每股收益(元),稀释每股收益(元)
600308,华泰股份,"9,757,410,683.54","9,757,410,683.54","0","0","0","9,833,501,525.17","8,498,792,842.02","0","0","0","0","0","0","0","37,313,086.25","378,135,383.44","422,297,245.98","497,898,114.1","-935,146.62","101,672.16","18,868,423.16","18,587,381.69","0","-57,120,746.31","166,213,385.94","545,301.02","12,343.31","108,547,338.61","49,300,455.35","59,246,883.26","64,613,428.55","-5,366,545.29","0.055","0.055"
600309,万华化学,"20,237,973,217.99","20,237,973,217.99","0","0","0","15,976,560,933.08","13,582,949,179.87","0","0","0","0","0","0","0","124,987,791.27","595,849,295.93","1,388,192,012.74","257,672,066.79","26,910,586.48","16,017,988.99","-16,521,156.17","-1,986,405.44","0","4,260,909,117.73","198,762,496.81","33,987,429.55","30,142,782.98","4,425,684,184.99","659,900,041.16","3,765,784,143.83","2,891,412,294.74","874,371,849.09","1.34","0"
600310,桂东电力,"2,223,704,061.76","2,223,704,061.76","0","0","0","2,155,612,832.13","1,779,476,113.2","0","0","0","0","0","0","0","16,138,014.69","18,072,906.69","149,261,273.94","204,529,418.43","-11,864,894.82","0","5,370,308.91","-1,304,136.94","0","73,461,538.54","31,725,992.95","4,768,065.86","75,203.18","100,419,465.63","30,965,706.9","69,453,758.73","54,747,135.15","14,706,623.58","0.1984","0.1984"
600311,荣华实业,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600312,平高电气,"3,818,393,165.04","3,818,393,165.04","0","0","0","3,391,970,544.6","2,836,129,718.33","0","0","0","0","0","0","0","29,393,734.5","243,310,590.06","213,876,203.44","50,214,725.29","19,045,572.98","0","27,885,919.03","27,885,919.03","0","454,308,539.47","9,984,893.25","257,287.28","0","464,036,145.44","66,705,456.55","397,330,688.89","398,603,191.16","-1,272,502.27","0.4867","0.4867"
600313,中农资源,"2,529,148,765.93","2,529,148,765.93","0","0","0","2,456,083,578.09","2,346,258,214.63","0","0","0","0","0","0","0","183,812.39","51,136,912.74","64,072,793.66","-14,398,524.15","8,830,368.82","0","-24,677.23","0","0","73,040,510.61","12,855,882.79","682,258.59","64,808.59","85,214,134.81","191,399.54","85,022,735.27","42,686,831.92","42,335,903.35","0.1162","0.1162"
600315,上海家化,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600316,洪都航空,"2,860,498,497.26","2,860,498,497.26","0","0","0","2,828,484,144.94","2,614,139,115.07","0","0","0","0","0","0","0","1,151,827.29","28,511,821.85","193,536,215.33","-9,473,578.54","618,743.94","0","51,088,538.5","49,483,838.5","0","83,102,890.82","21,508,258.72","1,446,340.01","1,377,602.63","103,164,809.53","9,928,140.2","93,236,669.33","90,912,179.8","2,324,489.53","0.1268","0.1268"
600317,营口港,"3,687,111,558.9","3,687,111,558.9","0","0","0","3,016,371,552.54","2,405,288,758.03","0","0","0","0","0","0","0","86,368,676.22","0","208,757,303.38","316,032,805.8","-75,990.89","0","10,291,490.89","10,291,490.89","0","681,031,497.25","808,346.2","1,835,172.59","638,398.44","680,004,670.86","144,609,371.43","535,395,299.43","511,129,457.06","24,265,842.37","0.2369","0.2369"
600318,巢东股份,"1,178,058,713.91","1,178,058,713.91","0","0","0","1,068,191,226.82","874,691,576.15","0","0","0","0","0","0","0","7,170,511.46","30,770,907.9","101,374,781.57","48,559,654.57","5,623,795.17","0","-27,252,038.73","0","0","82,615,448.36","42,028,669.76","843,265.15","26,404.72","123,800,852.97","16,748,426.72","107,052,426.25","107,052,426.25","0","0.44","0.44"
600319,*ST亚星,"1,628,244,005.36","1,628,244,005.36","0","0","0","1,840,122,812.07","1,557,126,206.21","0","0","0","0","0","0","0","157,324.44","46,248,024.78","84,476,540.02","98,911,876.84","53,202,839.78","0","0","0","0","-211,878,806.71","213,293,165.48","24,165,274.44","21,558,720","-22,750,915.67","-684,432.71","-22,066,482.96","8,793,023.44","-30,859,506.4","0.03","0.03"
600320,振华重工,"23,201,555,800","23,201,555,800","0","0","0","24,366,745,260","21,437,017,127","0","0","0","0","0","0","0","95,296,484","68,647,704","1,352,925,539","627,184,455","785,673,951","94,515,608","898,036,468","-3,111,958","0","-172,637,384","314,889,951","21,823,472","19,598,889","120,429,095","-13,647,527","134,076,622","139,836,320","-5,759,698","0.03","0.03"
600321,国栋建设,"744,839,857.02","744,839,857.02","0","0","0","871,543,856.17","749,374,579.52","0","0","0","0","0","0","0","5,441,482.67","6,071,573.4","48,231,103.62","58,573,981.35","3,851,135.61","0","178,081,288.39","0","0","51,377,289.24","23,738,815.91","200,043.56","0","74,916,061.59","53,677.68","74,862,383.91","74,849,770.07","12,613.84","0.063","0.063"
600322,天房发展,"1,749,436,595.88","1,749,436,595.88","0","0","0","1,589,048,819.51","1,085,857,184.28","0","0","0","0","0","0","0","126,098,996.79","121,543,826.96","162,262,882","92,442,557.95","843,371.53","0","718,086.03","502,248.33","0","161,105,862.4","82,770,676.03","199,880.28","91,893.07","243,676,658.15","64,925,419.02","178,751,239.13","143,704,443.04","35,046,796.09","0.13","0.13"
600323,南海发展,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600325,华发股份,"7,017,125,542.69","7,017,125,542.69","0","0","0","6,193,411,369.36","4,859,594,646.38","0","0","0","0","0","0","0","773,545,098.61","188,085,629.6","285,902,917.94","71,597,761.91","14,685,314.92","0","26,293,399.09","0","0","850,007,572.42","11,056,905.72","4,859,040.7","311,191.13","856,205,437.44","308,527,338","547,678,099.44","538,337,740.2","9,340,359.24","0.66","0.66"
600326,西藏天路,"1,745,372,440.29","1,745,372,440.29","0","0","0","1,692,062,267.78","1,465,297,223.26","0","0","0","0","0","0","0","46,918,252.61","6,858,307.11","92,868,284.78","26,492,122.94","53,628,077.08","0","2,243,405.85","-563,720.65","0","55,553,578.36","27,116,627","24,847,921.24","20,477,431.56","57,822,284.12","24,464,303.58","33,357,980.54","4,871,898.37","28,486,082.17","0.01","0.01"
600327,大东方,"8,898,870,469.66","8,898,870,469.66","0","0","0","8,673,295,128.16","7,763,953,759.99","0","0","0","0","0","0","0","64,552,720.24","325,615,341.08","451,178,730.73","65,869,295.94","2,125,280.18","21,781.5","34,638,605.25","14,753,614.73","0","260,235,728.25","33,821,639.59","5,724,584.96","3,310,329.94","288,332,782.88","86,103,839.7","202,228,943.18","186,864,336.51","15,364,606.67","0.358","0.358"
600328,兰太实业,"2,012,731,375.96","2,012,731,375.96","0","0","0","2,031,900,715.65","1,389,928,827.79","0","0","0","0","0","0","0","48,099,547.43","188,203,787.57","210,706,867.85","158,514,587.95","36,447,097.06","0","71,197,170.03","0","0","52,027,830.34","12,213,403.94","43,599,048.2","0","20,642,186.08","28,831,577.29","-8,189,391.21","35,051,192.08","-43,240,583.29","0.098","0.098"
600329,中新药业,"6,010,136,728.32","6,010,136,728.32","0","0","0","5,710,663,370.63","4,094,026,652.17","0","0","0","0","0","0","0","43,312,156.13","1,203,394,464.53","329,761,620.13","52,932,338.42","-12,763,860.75","60,202.45","105,490,657.79","58,111,475.98","0","405,024,217.93","14,503,021.3","2,465,165.05","1,339,111.22","417,062,074.18","56,473,001.95","360,589,072.23","351,794,374.51","8,794,697.72","0.48","0.48"
600330,天通股份,"1,256,100,664.88","1,256,100,664.88","0","0","0","1,307,281,374.07","997,399,980.78","0","0","0","0","0","0","0","7,729,622.61","46,953,652.86","178,203,643.52","42,873,103.89","34,121,370.41","0","7,433,793.61","7,433,486.76","0","-43,746,915.58","81,352,455.49","19,614,326.97","16,693,971.79","17,991,212.94","4,295,478.31","13,695,734.63","12,140,467.2","1,555,267.43","0.021","0.021"
600331,宏达股份,"3,511,260,141.88","3,511,260,141.88","0","0","0","3,687,199,072.24","2,891,696,912.72","0","0","0","0","0","0","0","18,704,224.8","119,381,280.59","329,612,896.93","312,765,940.97","15,037,816.23","0","198,021,093.98","0","0","22,082,163.62","72,723,167.55","7,506,393.35","380,063.35","87,298,937.82","28,385,644.72","58,913,293.1","26,449,593.38","32,463,699.72","0.0256","0.0256"
600332,白云山,"17,608,193,312.31","17,608,193,312.31","0","0","0","16,708,331,510.99","11,806,294,800.38","0","0","0","0","0","0","0","148,250,638.48","3,485,311,357.52","1,227,255,352.75","28,305,296.93","12,914,064.93","486,747.2","219,725,064.77","208,182,816.04","0","1,120,073,613.29","125,847,060.45","16,730,234.49","3,776,158.49","1,229,190,439.25","222,243,432.31","1,006,947,006.94","980,045,077.1","26,901,929.84","0.768","0.768"
600333,长春燃气,"1,749,371,528.38","1,749,371,528.38","0","0","0","1,780,235,821.15","1,422,005,559.28","0","0","0","0","0","0","0","15,576,752.73","217,434,143.97","118,059,463.48","19,907,709.34","-12,747,807.65","0","14,318,312.68","14,318,312.68","0","-16,545,980.09","62,778,587.43","1,298,307.75","866,991.16","44,934,299.59","8,897,033.84","36,037,265.75","38,198,058.43","-2,160,792.68","0.07","0.07"
600335,国机汽车,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600336,澳柯玛,"4,312,357,399.66","4,312,357,399.66","0","0","0","4,231,194,439.29","3,373,736,612.5","0","0","0","0","0","0","0","15,354,414.84","490,266,134.94","299,041,009.99","41,293,520.26","11,502,746.76","115,372.62","6,267,464.94","0","0","87,545,797.93","89,041,653.98","1,808,567.55","307,299.09","174,778,884.36","23,106,570.96","151,672,313.4","152,146,751.83","-474,438.43","0.22","0.22"
600337,美克股份,"2,675,159,308.56","2,675,159,308.56","0","0","0","2,467,102,598.62","1,272,667,542.62","0","0","0","0","0","0","0","23,393,559.37","880,508,858.39","241,398,236.71","31,974,216.3","17,160,185.23","-1,583,859.41","9,935,480.93","0","0","216,408,331.46","12,148,630.67","2,510,652.92","616,001.5","226,046,309.21","54,037,928.09","172,008,381.12","172,008,381.12","0","0.27","0.27"
600338,西藏珠峰,"1,569,074,164.67","1,569,074,164.67","0","0","0","1,632,094,870.84","1,542,724,702.1","0","0","0","0","0","0","0","995,894.23","17,258,674.76","53,034,667.54","10,517,866.08","7,563,066.13","-444,380","-2,409,997.63","250,873.07","0","-65,875,083.8","90,117,073.71","238,804.28","0","24,003,185.63","1,169,551.24","22,833,634.39","20,883,746.72","1,949,887.67","0.1319","0.1319"
600339,天利高新,"3,057,262,076.62","3,057,262,076.62","0","0","0","3,074,881,858.53","2,710,926,380.29","0","0","0","0","0","0","0","23,633,020.37","99,831,605.79","101,875,620.73","134,013,688.36","4,601,542.99","0","11,927,057.12","10,471,567.38","0","-5,692,724.79","31,623,711.12","1,263,532.65","485,418.68","24,667,453.68","13,920,593.39","10,746,860.29","5,402,227.24","5,344,633.05","0.0093","0.0093"
600340,华夏幸福,"21,059,753,648.07","21,059,753,648.07","0","0","0","17,504,043,899.57","13,939,039,433.68","0","0","0","0","0","0","0","1,413,267,937.32","873,154,073.09","1,150,591,529.8","114,908,659.3","13,082,266.38","0","24,827,236.26","-684,385.91","0","3,580,536,984.76","10,893,632.2","5,437,419.26","2,727.51","3,585,993,197.7","899,617,107.02","2,686,376,090.68","2,714,894,781.44","-28,518,690.76","2.05","2.05"
600343,航天动力,"1,386,721,858.28","1,386,721,858.28","0","0","0","1,323,340,831.52","1,132,220,151.88","0","0","0","0","0","0","0","6,124,569.79","57,602,894.51","108,973,781.76","1,841,393.1","16,578,040.48","0","774,476.52","0","0","64,155,503.28","32,136,086.7","492,156.49","50,027.4","95,799,433.49","10,270,477.23","85,528,956.26","73,552,949.48","11,976,006.78","0.2458","0.2458"
600345,长江通信,"1,063,951,190.78","1,063,951,190.78","0","0","0","1,263,000,823.37","964,672,823.06","0","0","0","0","0","0","0","3,690,355.84","36,664,828.62","119,897,811.95","10,310,758.75","127,764,245.15","0","73,975,871.31","56,595,142.13","0","-125,073,761.28","10,460,160.12","4,796,743.83","4,219,254.36","-119,410,344.99","4,435,847.56","-123,846,192.55","-78,830,260.56","-45,015,931.99","-0.4","-0.4"
600346,大橡塑,"1,217,812,459.44","1,217,812,459.44","0","0","0","1,240,725,621.34","943,997,844.67","0","0","0","0","0","0","0","5,237,257.95","50,153,093.95","158,834,282.65","75,632,515.93","6,870,626.19","684.13","1,107,120.32","0","0","-21,805,357.45","89,046,113.22","55,810,507.04","0","11,430,248.73","-2,067,251.27","13,497,500","11,066,834.9","2,430,665.1","0.05","0.05"
600348,阳泉煤业,"26,169,215,694.62","26,169,215,694.62","0","0","0","24,813,975,458.1","21,895,571,205.43","0","0","0","0","0","0","0","316,801,796.8","280,809,627.98","1,803,075,446.39","139,244,956.98","378,472,424.52","0","94,502,336.63","93,109,347.86","0","1,449,742,573.15","34,244,713.57","39,348,267.61","1,770,278.15","1,444,639,019.11","728,796,694.89","715,842,324.22","935,150,653.45","-219,308,329.23","0.39","0.39"
600350,山东高速,"5,831,463,236","5,831,463,236","0","0","0","2,973,704,069","1,960,973,638","0","0","0","0","0","0","0","237,035,732","34,431,748","361,942,473","373,320,478","6,000,000","0","135,995,077","8,655,744","0","2,993,754,244","61,242,222","1,836,006","248,381","3,053,160,460","813,359,546","2,239,800,914","2,322,147,724","-82,346,810","0.483","0.483"
600351,亚宝药业,"1,624,882,781.9","1,624,882,781.9","0","0","0","1,541,958,080.42","885,634,630.21","0","0","0","0","0","0","0","12,693,152.01","338,503,718.52","252,032,344.93","45,762,750.08","7,331,484.67","-347,610.13","8,055,237.91","0","0","90,632,329.26","48,806,213.46","9,296,440","6,485,300.53","130,142,102.72","16,882,409.69","113,259,693.03","118,195,518.86","-4,935,825.83","0.17","0.17"
600352,浙江龙盛,"14,085,822,576.7","14,085,822,576.7","0","0","0","12,490,249,763.73","9,868,402,564.46","0","0","0","0","0","0","0","104,232,981.26","1,030,476,204.79","1,106,477,042.18","215,804,119.48","164,856,851.56","0","102,711,041.13","33,801,205.37","0","1,698,283,854.1","168,483,218.98","49,240,796.89","23,333,963.15","1,817,526,276.19","354,761,217.64","1,462,765,058.55","1,349,109,935.32","113,655,123.23","0.9084","0.905"
600353,旭光股份,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600354,敦煌种业,"1,874,811,756.6","1,874,811,756.6","0","0","0","1,743,006,920.61","1,235,704,496.52","0","0","0","0","0","0","0","1,038,614.04","213,595,352.04","166,502,178.62","82,406,712.98","43,759,566.41","0","4,773,781.58","-1,113,306.99","0","136,578,617.57","27,926,791.33","11,550,625.22","362,938.82","152,954,783.68","38,475,789.83","114,478,993.85","17,337,411.97","97,141,581.88","0.039","0.039"
600355,精伦电子,"315,446,560.75","315,446,560.75","0","0","0","400,860,919.88","231,715,760.28","0","0","0","0","0","0","0","1,210,178.48","55,456,349.81","88,866,169.46","-391,276.33","24,003,738.18","0","5,897,555.9","5,317,172.34","0","-79,516,803.23","20,965,036.3","71,667.25","69,936.96","-58,623,434.18","-1,603,432.29","-57,020,001.89","-57,020,001.89","0","-0.23","-0.23"
600356,恒丰纸业,"1,517,792,020.83","1,517,792,020.83","0","0","0","1,415,900,304.16","1,097,806,898.75","0","0","0","0","0","0","0","11,855,075.58","135,142,568.35","101,256,242.42","64,651,334.71","5,188,184.35","0","0","0","0","101,891,716.67","2,545,424.45","275,831.77","78,047.77","104,161,309.35","29,857,011.78","74,304,297.57","73,701,637.75","602,659.82","0.3","0.29"
600357,承德钒钛,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600358,*ST联合,"118,568,746.96","118,568,746.96","0","0","0","227,407,733","19,798,153.27","0","0","0","0","0","0","0","8,539,246.54","77,240,953.59","62,198,413.15","40,579,602.51","19,051,363.94","3,304","149,834,358.74","0","0","40,998,676.7","411,021.13","4,692,992.97","0","36,716,704.86","26,066,823.51","10,649,881.35","10,461,728.18","188,153.17","0.02","0.02"
600359,新农开发,"868,094,781.81","868,094,781.81","0","0","0","915,869,303.69","718,617,371.5","0","0","0","0","0","0","0","1,157,423.72","26,822,442.83","95,619,285.22","45,901,577.19","27,751,203.23","0","5,306,786.08","0","0","-42,467,735.8","36,880,994.13","6,353,617.89","0","-11,940,359.56","3,804,116.91","-15,744,476.47","15,169,331.2","-30,913,807.67","0.05","0.05"
600360,华微电子,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600361,华联综超,"12,747,534,795.58","12,747,534,795.58","0","0","0","12,769,234,286.5","10,096,813,396.98","0","0","0","0","0","0","0","95,780,252.98","2,149,515,073.7","279,000,835.68","143,398,752.96","4,725,974.2","0","34,230,688.83","34,230,688.83","0","12,531,197.91","57,654,089.18","34,533,465.04","16,607,184.75","35,651,822.05","-3,292,953.59","38,944,775.64","40,559,080.03","-1,614,304.39","0.06","0"
600362,江西铜业,"175,890,190,968","175,890,190,968","0","0","0","171,725,262,396","168,422,914,887","0","0","0","0","0","0","0","598,438,261","545,284,265","1,703,154,348","157,329,002","298,141,633","-43,888,235","574,030,283","9,284,369","0","4,695,070,620","188,809,536","103,746,157","77,573,878","4,780,133,999","1,138,427,500","3,641,706,499","3,565,009,194","76,697,305","1.03","1.03"
600363,联创光电,"1,602,272,717.79","1,602,272,717.79","0","0","0","1,628,317,386.74","1,327,975,718.57","0","0","0","0","0","0","0","7,463,344.66","51,085,831.64","186,045,739.58","17,300,457.19","38,446,295.1","0","183,394,628.05","124,410,914.56","0","157,349,959.1","5,947,888.46","1,469,104.09","176,952.58","161,828,743.47","5,246,525.83","156,582,217.64","157,960,353.5","-1,378,135.86","0.36","0.36"
600365,通葡股份,"84,972,606.57","84,972,606.57","0","0","0","84,116,499.91","39,149,956.5","0","0","0","0","0","0","0","8,849,676.92","13,877,069.66","18,110,825.72","2,603,972.69","1,524,998.42","0","8,030,684.93","0","0","8,886,791.59","598,342.27","214,231.71","0","9,270,902.15","-595,054.86","9,865,957.01","9,865,957.01","0","0.05","0.05"
600366,宁波韵升,"2,138,442,603.36","2,138,442,603.36","0","0","0","1,857,344,151.2","1,478,427,590.02","0","0","0","0","0","0","0","20,159,971.75","66,010,425.09","279,823,569.1","8,032,357.92","4,890,237.32","-665,196.56","81,916,369.73","17,778,169.71","0","362,349,625.33","84,767,279.81","7,493,257.94","3,543,356.17","439,623,647.2","67,521,556.99","372,102,090.21","350,164,601.72","21,937,488.49","0.6806","0.6806"
600367,红星发展,"1,053,062,157.6","1,053,062,157.6","0","0","0","1,034,750,404.74","818,798,913.43","0","0","0","0","0","0","0","6,669,512.43","96,406,043.9","121,244,889.49","-1,993,320.66","-6,375,633.85","-230,090","-43,116,843.27","-43,167,386.95","0","-25,035,180.41","32,566,499.59","4,006,880.32","964,522.27","3,524,438.86","-4,481,681.48","8,006,120.34","3,263,928.84","4,742,191.5","0.01","0.01"
600368,五洲交通,"6,175,549,265.39","6,175,549,265.39","0","0","0","5,982,328,162.99","5,271,983,659.16","0","0","0","0","0","0","0","79,124,341.19","92,264,752.57","102,584,667.15","403,919,974.79","32,450,768.13","0","12,767,861.11","0","0","205,988,963.51","21,757,744.17","2,762,283.28","67,453.23","224,984,424.4","64,545,471.54","160,438,952.86","191,810,525.08","-31,371,572.22","0.23","0.23"
600369,西南证券,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600370,三房巷,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600371,万向德农,"413,015,082.51","413,015,082.51","0","0","0","471,861,112.55","323,520,959.76","0","0","0","0","0","0","0","165,875","54,550,809.9","61,265,486.34","16,372,947.08","15,985,034.47","0","5,433,590.03","-91,409.97","0","-53,412,440.01","4,192,788.63","3,453,522.35","116,571.86","-52,673,173.73","-14,217,813.96","-38,455,359.77","-35,393,397.3","-3,061,962.47","-0.17","-0.17"
600372,中航电子,"5,998,575,072.7","5,998,575,072.7","0","0","0","5,360,069,571.38","4,078,753,044.32","0","0","0","0","0","0","0","9,294,347.54","104,742,335.9","1,029,683,741.3","121,195,445.08","16,400,657.24","0","70,014,257.26","-1,657,974.16","0","708,519,758.58","76,835,497.76","15,126,757.33","0","770,228,499.01","120,401,297.91","649,827,201.1","627,422,678.09","22,404,523.01","0.3567","0.3567"
600373,中文传媒,"11,386,776,458.38","11,386,776,458.38","0","0","0","10,720,698,214.83","9,626,913,773.49","0","0","0","0","0","0","0","32,959,852.86","251,833,462.53","741,618,480.68","-4,722,716.85","72,095,362.12","93,812.5","16,812,393.08","1,461,609.13","0","682,984,449.13","104,814,661.19","65,371,802.68","11,082,131.34","722,427,307.64","35,264,378.74","687,162,928.9","637,188,233.86","49,974,695.04","1","1"
600375,华菱星马,"6,560,504,694.55","6,560,504,694.55","0","0","0","6,324,820,197.63","5,642,127,905.03","0","0","0","0","0","0","0","21,260,219.76","228,008,842.11","329,488,929.95","60,752,425.91","43,181,874.87","0","0","0","0","235,684,496.92","71,317,215.77","8,388,125.23","7,039.2","298,613,587.46","49,101,854.94","249,511,732.52","247,936,215.24","1,575,517.28","0.52","0.52"
600376,首开股份,"13,501,339,699.1","13,501,339,699.1","0","0","0","11,984,889,221.4","8,536,211,137.98","0","0","0","0","0","0","0","1,781,324,937.77","435,992,403.03","639,478,120.48","578,062,500.38","13,820,121.76","0","279,366,702.45","202,387,836.23","0","1,795,817,180.15","117,712,717.97","3,953,109.88","301,875.06","1,909,576,788.24","491,721,898.25","1,417,854,889.99","1,288,838,664.97","129,016,225.02","0.5749","0.5749"
600377,宁沪高速,"7,614,226,717","7,614,226,717","0","0","0","4,374,573,648","3,694,143,781","0","0","0","0","0","0","0","202,171,162","9,832,355","176,140,246","292,786,104","-500,000","2,109,937","315,399,461","265,462,186","0","3,557,162,467","102,541,001","32,206,354","9,048,053","3,627,497,114","851,870,234","2,775,626,880","2,707,743,147","67,883,733","0.538","0"
600378,天科股份,"684,358,581.72","684,358,581.72","0","0","0","597,512,320.53","486,392,868.38","0","0","0","0","0","0","0","6,666,986.25","28,018,336.97","79,031,825.18","-8,513,451.8","5,915,755.55","0","-176,260.87","-206,832.3","0","86,670,000.32","1,275,646.52","248,558.69","188,699.14","87,697,088.15","11,931,111.04","75,765,977.11","74,630,436.9","1,135,540.21","0.25","0.25"
600379,宝光股份,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600380,健康元,"6,219,885,201.14","6,219,885,201.14","0","0","0","5,576,312,739.17","2,463,273,940.94","0","0","0","0","0","0","0","78,183,808.78","2,264,002,656.62","635,730,185.77","52,707,108.76","82,415,038.3","-1,236,410.63","15,642,878.28","13,907,030.14","0","657,978,929.62","60,896,430.65","10,964,305.1","580,702.24","707,911,055.17","136,418,600.91","571,492,454.26","273,624,524.61","297,867,929.65","0.177","0.177"
600381,*ST贤成,"4,167,458.33","4,167,458.33","0","0","0","196,794,788.45","1,666,237.47","0","0","0","0","0","0","0","14,534.05","0","75,808,840.4","65,182,991.64","54,122,184.89","0","195,732,253.25","0","0","3,104,923.13","11,347,328.28","6,399,993.52","0","8,052,257.89","124,816.09","7,927,441.8","32,859,879.91","-24,932,438.11","0.0205","0.0205"
600382,广东明珠,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600383,金地集团,"34,835,841,295.08","34,835,841,295.08","0","0","0","31,048,790,000.44","25,459,863,230.05","0","0","0","0","0","0","0","2,848,414,343.77","1,050,781,294.95","1,248,476,441.95","223,991,137.41","217,263,552.31","2,031,343,878.72","450,546,528.24","205,038,693.54","0","6,268,941,701.6","76,513,584.3","33,574,874.97","87,685.13","6,311,880,410.93","1,801,702,186.95","4,510,178,223.98","3,608,834,967.29","901,343,256.69","0.81","0.81"
600385,*ST金泰,"537,933,707.76","537,933,707.76","0","0","0","528,924,413.14","511,962,066.03","0","0","0","0","0","0","0","54,371.45","78,502.63","10,425,947.59","6,299,701.22","103,824.22","0","1,155,842.03","1,155,842.03","0","10,165,136.65","23,389,491.48","3,604,418.15","0","29,950,209.98","3,612,837.21","26,337,372.77","26,828,030.16","-490,657.39","0.18","0.18"
600386,北巴传媒,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600387,海越股份,"4,532,775,042.97","4,532,775,042.97","0","0","0","4,642,567,741.33","4,471,055,603.91","0","0","0","0","0","0","0","7,313,029.05","20,530,595.61","101,620,663.48","40,192,338.54","1,855,510.74","-990,497.85","123,080,618.01","-3,864,759.95","0","12,297,421.8","59,793,471.25","7,944,942.11","1,850.94","64,145,950.94","22,071,614.78","42,074,336.16","62,935,727.6","-20,861,391.44","0.16","0.16"
600388,龙净环保,"5,568,211,847.21","5,568,211,847.21","0","0","0","5,195,542,175.48","4,387,515,031.03","0","0","0","0","0","0","0","112,297,072.6","137,328,955.86","492,112,477.15","59,152,569.54","7,136,069.3","4,847,986.45","128,570,837.74","1,849,861.38","0","506,088,495.92","49,222,448.45","3,259,128.81","1,909,338.37","552,051,815.56","88,732,366.58","463,319,448.98","456,715,102.42","6,604,346.56","1.07","1.07"
600389,江山股份,"3,162,572,050.32","3,162,572,050.32","0","0","0","2,809,518,531.7","2,421,922,095.92","0","0","0","0","0","0","0","7,598,851.41","45,215,344.21","211,682,916.77","85,194,240.97","37,905,082.42","0","30,953,684.41","29,867,400.25","0","384,007,203.03","15,914,032.35","11,318,807.8","9,545,703.33","388,602,427.58","85,808,547.3","302,793,880.28","302,793,880.28","0","1.5293","1.5293"
600390,金瑞科技,"1,052,775,520.69","1,052,775,520.69","0","0","0","1,152,145,315.68","979,832,068.23","0","0","0","0","0","0","0","4,463,395.37","33,065,286.22","92,452,450.12","28,842,809.74","13,489,306","0","83,409,146.38","0","0","-15,960,648.61","30,473,818.52","5,971,016.56","5,143,090.56","8,542,153.35","4,746,742.24","3,795,411.11","9,865,075.31","-6,069,664.2","0.026","0.026"
600391,成发科技,"1,815,046,029.7","1,815,046,029.7","0","0","0","1,770,509,547.6","1,432,841,422.73","0","0","0","0","0","0","0","3,355,086.88","37,767,750.37","186,188,959.93","58,809,114.76","51,547,212.93","0","0","0","0","44,536,482.1","7,792,839.11","3,348,912.37","1,764,219.73","48,980,408.84","9,321,380.5","39,659,028.34","31,889,851.46","7,769,176.88","0.1","0.1"
600392,盛和资源,"1,374,699,725.91","1,374,699,725.91","0","0","0","1,203,959,567.91","1,145,644,869.45","0","0","0","0","0","0","0","18,232,386.93","7,800,179.14","26,572,773.87","2,305,320.02","3,404,038.5","0","45,158.59","0","0","170,785,316.59","3,893,022.05","907,248.61","30,300.59","173,771,090.03","25,308,089.78","148,463,000.25","147,849,606.96","613,393.29","0.39","0.39"
600393,东华实业,"489,563,815.91","489,563,815.91","0","0","0","471,169,457.32","273,884,174.74","0","0","0","0","0","0","0","51,347,496.78","10,948,158.18","71,786,906.09","57,929,059.91","5,273,661.62","0","10,263,508.65","0","0","28,657,867.24","4,885,026.46","4,328,938.82","1,388,364.63","29,213,954.88","6,616,378.5","22,597,576.38","25,320,051.46","-2,722,475.08","0.08","0.08"
600395,盘江股份,"5,783,686,057.62","5,783,686,057.62","0","0","0","5,346,725,850.07","3,784,172,434.96","0","0","0","0","0","0","0","305,928,072.01","89,678,313.89","982,906,247.02","173,440,379.31","10,600,402.88","0","-6,708,288.37","-12,844,527.16","0","430,251,919.18","22,485,837","11,177,719.4","4,314,238.11","441,560,036.78","128,315,789.49","313,244,247.29","479,788,851.29","-166,544,604","0.29","0.29"
