股票代码,简称,营业总收入(元),营业收入(元),金融资产利息收入(元),已赚保费(元),手续费及佣金收入(元),营业总成本(元),营业成本(元),金融资产利息支出(元),手续费及佣金支出(元),退保金(元),赔付支出净额(元),提取保险合同准备金净额(元),保单红利支出(元),分保费用(元),营业税金及附加(元),销售费用(元),管理费用(元),财务费用(元),资产减值损失(元),公允价值变动收益(元),投资收益(元),对联营企业和合营企业的投资收益(元),汇兑收益(元),营业利润(元),营业外收入(元),营业外支出(元),非流动资产处置净损失(元),利润总额(元),所得税(元),净利润(元),归属于母公司所有者的净利润(元),少数股东损益(元),基本每股收益(元),稀释每股收益(元)
600000,浦发银行,"128,426,046,000","67,917,672,000","121,221,237,000","0","7,204,809,000","44,559,808,000","32,160,945,000","59,779,675,000","489,083,000","0","0","0","0","0","4,898,888,000","0","0","0","7,499,975,000","-859,837,000","194,415,000","72,466,000","242,996,000","35,756,727,000","157,357,000","74,797,000","0","35,839,287,000","8,484,175,000","27,355,112,000","27,285,981,000","69,131,000","1.463","1.463"
600001,邯郸钢铁,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600002,齐鲁退市,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600003,ST东北高,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600004,白云机场,"4,239,351,634.93","4,239,351,634.93","0","0","0","3,289,189,793.41","2,654,413,969.41","0","0","0","0","0","0","0","169,200,364.3","79,814,451.21","338,756,450.43","68,694,385.09","-21,689,827.03","0","4,162,400","0","0","954,324,241.52","27,887,978.26","5,258,154.58","2,402,007.68","976,954,065.2","246,602,089.97","730,351,975.23","697,102,478.89","33,249,496.34","0.61","0.61"
600005,武钢股份,"101,058,310,544.89","101,058,310,544.89","0","0","0","99,774,493,189.93","94,826,339,058.08","0","0","0","0","0","0","0","234,329,750.1","860,506,099.31","2,630,159,028.66","1,055,607,614.18","167,551,639.6","0","81,572,813.61","76,697,449.61","0","1,365,390,168.57","71,755,265.35","14,207,647.71","13,767,079.03","1,422,937,786.21","474,031,858.42","948,905,927.79","1,083,593,060.07","-134,687,132.28","0.109","0.109"
600006,东风汽车,"21,393,176,080.01","21,393,176,080.01","0","0","0","21,550,855,445.17","19,157,336,693.47","0","0","0","0","0","0","0","340,313,565.73","1,277,874,512.13","772,744,700.3","-33,747,919.9","36,333,893.44","0","588,629,947.38","505,906,667.58","0","430,950,582.22","240,505,858.02","51,610,401.46","3,814,700.89","619,846,038.78","62,875,856.76","556,970,182.02","464,139,175.3","92,831,006.72","0.23","0.23"
600007,中国国贸,"1,678,258,878","1,678,258,878","0","0","0","1,415,981,171","999,546,841","0","0","0","0","0","0","0","93,208,092","45,121,291","62,622,462","214,682,485","800,000","0","2,764,087","288,416","0","265,041,794","2,505,717","6,660,740","4,045,109","260,886,771","66,124,883","194,761,888","194,156,561","605,327","0.19","0.19"
600008,首创股份,"3,538,376,656.61","3,538,376,656.61","0","0","0","2,904,438,565.36","2,024,446,963.97","0","0","0","0","0","0","0","97,473,047.42","51,608,640.48","452,495,508.12","270,771,899.81","7,642,505.56","-3,748,182.5","-15,144,875.69","-23,428,483.32","0","615,045,033.06","242,643,149.06","12,045,992.25","4,337,441.99","845,642,189.87","170,305,725.8","675,336,464.07","522,871,175.06","152,465,289.01","0.2377","0.2377"
600009,上海机场,"4,611,211,636.06","4,611,211,636.06","0","0","0","3,235,233,721.03","2,799,699,543.16","0","0","0","0","0","0","0","182,105,829.46","0","162,088,862.12","90,061,380.22","1,278,106.07","0","568,515,845.04","562,102,447.72","0","1,944,493,760.07","5,152,374.72","5,912,988.42","5,102,216.11","1,943,733,146.37","328,559,782.04","1,615,173,364.33","1,499,594,589.5","115,578,774.83","0.78","0.78"
600010,包钢股份,"42,814,922,834.14","42,814,922,834.14","0","0","0","42,158,308,572.05","39,866,243,776.78","0","0","0","0","0","0","0","183,635,925.24","470,373,186.45","635,118,789.5","933,345,374.7","69,591,519.38","-5,311,147.96","22,183,817.9","4,641,070.33","0","673,486,932.03","38,628,909.66","65,628,497.37","63,330,496.17","646,487,344.32","149,935,802.61","496,551,541.71","496,293,308.4","258,233.31","0.08","0.08"
600011,华能国际,"133,420,768,944","133,420,768,944","0","0","0","133,084,696,640","121,816,767,862","0","0","0","0","0","0","0","484,018,981","9,095,133","2,916,160,374","7,493,529,355","365,124,935","-727,268","803,921,549","660,462,038","0","1,139,266,585","1,377,797,055","168,920,821","47,041,581","2,348,142,819","983,883,560","1,364,259,259","1,268,245,238","96,014,021","0.09","0.09"
600012,皖通高速,"2,216,354,505.11","2,216,354,505.11","0","0","0","982,833,982.77","727,259,668.14","0","0","0","0","0","0","0","75,207,296.1","0","65,483,854.99","114,883,163.54","0","0","8,019,986.82","8,019,986.82","0","1,241,540,509.16","5,771,733.45","1,463,682.97","1,204,021.27","1,245,848,559.64","310,815,217.74","935,033,341.9","856,727,960.77","78,305,381.13","0.517","0.517"
600015,华夏银行,"65,930,227,280.81","33,543,795,435.33","62,535,964,002.3","0","3,394,263,278.51","27,978,222,456.74","21,020,284,475.07","32,243,233,217.74","418,763,108.56","0","0","0","0","0","2,347,591,390.59","0","0","0","4,610,346,591.08","-14,023,074.34","-22,048,625.17","0","167,159,453.04","12,523,510,960.26","37,650,545.46","33,762,293.31","0","12,527,399,212.41","3,306,427,408.9","9,220,971,803.51","9,221,933,577.13","-961,773.62","1.4802","1.4802"
600016,民生银行,"133,272,000,000","82,368,000,000","117,281,000,000","0","15,991,000,000","59,575,000,000","45,083,000,000","52,460,000,000","890,000,000","0","0","0","0","0","6,116,000,000","0","0","0","8,376,000,000","-280,000,000","2,169,000,000","0","385,000,000","37,285,000,000","214,000,000","324,000,000","0","37,175,000,000","8,732,000,000","28,443,000,000","27,920,000,000","523,000,000","1.05","1.05"
600017,日照港,"3,561,769,474.81","3,561,769,474.81","0","0","0","2,997,650,111.08","2,562,502,551.89","0","0","0","0","0","0","0","123,670,870.41","0","113,512,053.37","187,042,536.22","10,922,099.19","0","60,962,586.18","60,962,586.18","0","625,081,949.91","4,640,258.12","438,487.87","0","629,283,720.16","129,879,596.11","499,404,124.05","480,625,125.73","18,778,998.32","0.19","0.19"
600018,上港集团,"21,778,857,219.12","21,778,857,219.12","0","0","0","15,029,003,415.55","11,781,160,279.85","0","0","0","0","0","0","0","363,918,105.66","0","1,957,152,781.86","743,326,986.24","183,445,261.94","0","281,649,474","210,901,677.64","0","7,031,503,277.57","244,536,330.72","16,766,956.18","14,448,882.09","7,259,272,652.11","1,466,558,554.82","5,792,714,097.29","4,724,188,042.46","1,068,526,054.83","0.2131","0.2131"
600019,宝钢股份,"222,856,551,230.36","222,504,684,693.73","346,304,088.75","0","5,562,447.88","214,640,818,873.43","203,040,720,884.79","202,705,805.4","366,496.27","0","0","0","0","0","441,204,466.15","1,949,535,869.48","8,583,662,236.26","72,320,524.41","350,302,590.67","-7,305,654.37","630,470,730.12","260,237,983.08","0","8,838,897,432.68","646,413,128.52","225,185,204.97","178,886,100.76","9,260,125,356.23","1,524,325,189.19","7,735,800,167.04","7,361,961,636.41","373,838,530.63","0.42","0.42"
600020,中原高速,"2,627,266,611.15","2,627,266,611.15","0","0","0","2,313,597,676.26","1,149,916,153.17","0","0","0","0","0","0","0","95,990,203.7","27,419,366.42","134,050,365.46","908,591,797.58","-2,370,210.07","0","83,810,675.57","82,825,913.51","0","397,479,610.46","18,183,739.86","14,381,942.03","14,507.12","401,281,408.29","102,744,868.57","298,536,539.72","297,713,142.17","823,397.55","0.1391","0.1391"
600021,上海电力,"17,376,288,190.06","17,376,288,190.06","0","0","0","17,431,749,054.29","15,617,470,098.22","0","0","0","0","0","0","0","71,813,872.63","21,000","579,612,247.87","985,793,348.44","177,038,487.13","-203,603.19","387,286,322.75","348,959,082.72","0","331,621,855.33","529,352,424.55","37,521,139.53","32,761,225.33","823,453,140.35","158,977,277.45","664,475,862.9","463,218,327.56","201,257,535.34","0.2165","0.2165"
600022,山东钢铁,"32,185,180,206.59","32,185,180,206.59","0","0","0","32,105,537,720.28","29,642,527,035.76","0","0","0","0","0","0","0","54,437,719.27","415,070,799.72","1,502,798,675.5","362,432,956.92","128,270,533.11","0","525,399.57","0","0","80,167,885.88","5,107,596.84","2,851,494.3","20,445.6","82,423,988.42","24,392,067.35","58,031,921.07","52,824,417.02","5,207,504.05","0.0169","0.0169"
600026,中海发展,"12,290,583,242.24","12,290,583,242.24","0","0","0","11,604,179,541.77","10,644,281,763.36","0","0","0","0","0","0","0","117,216,898.65","51,734,587.3","368,237,101.16","423,877,526.3","-1,168,335","0","371,824,865.5","368,775,379.7","0","1,058,228,565.97","193,520,188.52","26,697,344.86","1,617,191.35","1,225,051,409.63","146,287,031.58","1,078,764,378.05","1,047,315,480.21","31,448,897.84","0.3076","0.2931"
600027,华电国际,"54,490,807,000","54,490,807,000","0","0","0","56,106,255,000","49,464,893,000","0","0","0","0","0","0","0","209,380,000","0","1,519,748,000","4,925,259,000","-13,025,000","0","1,281,786,000","556,872,000","0","-333,662,000","531,000,000","20,550,000","3,137,000","176,788,000","32,065,000","144,723,000","79,193,000","65,530,000","0.012","0.012"
600028,中国石化,"2,505,683,000,000","2,505,683,000,000","0","0","0","2,410,326,000,000","2,093,199,000,000","0","0","0","0","0","0","0","189,949,000,000","38,399,000,000","63,083,000,000","6,544,000,000","5,811,000,000","1,423,000,000","4,186,000,000","0","0","100,966,000,000","3,411,000,000","1,739,000,000","0","102,638,000,000","25,774,000,000","76,864,000,000","71,697,000,000","5,167,000,000","0.827","0.795"
600029,南方航空,"92,707,000,000","92,707,000,000","0","0","0","87,881,000,000","76,954,000,000","0","0","0","0","0","0","0","2,621,000,000","6,640,000,000","2,574,000,000","-1,635,000,000","727,000,000","13,000,000","707,000,000","581,000,000","0","5,546,000,000","1,502,000,000","180,000,000","145,000,000","6,868,000,000","819,000,000","6,049,000,000","5,075,000,000","974,000,000","0.52","0.52"
600030,中信证券,"11,769,664,588.17","25,033,193,809.54","2,056,432,946.43","0","9,713,231,641.74","12,023,921,961.83","10,021,953,997.25","654,986,297.65","1,067,483,298.72","0","0","0","0","0","488,343,292.79","0","0","0","1,513,624,671.79","-755,001,289.65","15,563,360,057.26","415,763,040.5","-28,466,603.18","15,011,239,812.29","30,973,126.95","11,209,539.51","0","15,031,003,399.73","2,426,514,537.84","12,604,488,861.89","12,576,482,780.31","28,006,081.58","1.23","1.23"
600031,三一重工,"50,776,301,487.57","50,776,301,487.57","0","0","0","41,001,672,081.87","32,252,231,386.79","0","0","0","0","0","0","0","259,517,624.48","4,215,999,607.5","3,063,136,998.47","807,268,230","403,518,234.63","-68,664,436.19","141,234,509.1","38,119,349.48","0","9,847,199,478.61","1,022,071,666.26","77,004,359.52","32,175,304.61","10,792,266,785.35","1,430,711,798.57","9,361,554,986.78","8,648,898,948.49","712,656,038.29","1.139","1.139"
600033,福建高速,"2,312,056,380.77","2,312,056,380.77","0","0","0","1,380,976,563.67","768,509,996.31","0","0","0","0","0","0","0","77,576,581.43","0","63,198,728.53","465,103,508.99","6,587,748.41","0","-94,105,325.11","-94,105,325.11","0","836,974,491.99","123,218.27","20,728,875.74","19,679,751.83","816,368,834.52","236,404,107.15","579,964,727.37","437,990,490.61","141,974,236.76","0.1596","0.1596"
600035,楚天高速,"949,872,247.78","949,872,247.78","0","0","0","532,081,803.13","363,807,829.61","0","0","0","0","0","0","0","33,820,108.01","445,740","31,050,688.2","103,086,795.02","-129,357.71","0","0","0","0","417,790,444.65","873,395.87","70,772.54","6,040","418,593,067.98","123,538,836.21","295,054,231.77","295,530,428.46","-476,196.69","0.32","0.32"
600036,招商银行,"138,169,000,000","96,157,000,000","121,245,000,000","0","16,924,000,000","-63,985,000,000","-49,544,000,000","-44,938,000,000","-1,296,000,000","0","0","0","0","0","-6,091,000,000","0","0","0","-8,350,000,000","49,000,000","2,283,000,000","63,000,000","1,516,000,000","46,613,000,000","586,000,000","-77,000,000","0","47,122,000,000","-10,995,000,000","36,127,000,000","36,129,000,000","-2,000,000","1.67","1.67"
600037,歌华有线,"1,897,836,981.94","1,897,836,981.94","0","0","0","1,980,468,117.58","1,761,487,265.54","0","0","0","0","0","0","0","54,132,638.41","100,556,122.73","97,342,073.63","-34,223,048.38","1,173,065.65","0","54,938,762.8","-6,456,992.06","0","-27,692,372.84","340,874,562.21","31,099,424.54","30,485,789.55","282,082,764.83","2,762,982.75","279,319,782.08","278,836,478.43","483,303.65","0.263","0.2602"
600038,哈飞股份,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600039,四川路桥,"6,715,659,829.11","6,715,659,829.11","0","0","0","6,491,031,237.38","5,975,733,867.91","0","0","0","0","0","0","0","210,686,207.75","0","120,919,649.98","132,062,772.95","51,628,738.79","-6,107,776.05","12,297,799.28","6,547,990.39","0","230,818,614.96","5,568,601.35","9,417,750.26","572,201.51","226,969,466.05","40,464,886.57","186,504,579.48","153,055,865.32","33,448,714.16","0.5035","0.5035"
600048,保利地产,"47,036,222,186.18","47,036,222,186.18","0","0","0","37,053,942,947.98","29,536,802,590.39","0","0","0","0","0","0","0","5,073,378,235.8","1,252,532,651.85","750,334,697.83","390,274,058.59","50,620,713.52","0","-18,188,191.75","-20,180,911.17","0","9,964,091,046.45","154,070,523.11","44,069,467.95","4,593,520.48","10,074,092,101.61","2,706,891,605.76","7,367,200,495.85","6,530,945,957.44","836,254,538.41","1.1","1.1"
600050,中国联通,"215,518,511,458","215,518,511,458","0","0","0","211,730,376,165","154,414,023,686","0","0","0","0","0","0","0","6,351,628,168","28,750,690,843","18,199,737,712","1,243,082,687","2,771,213,069","0","866,240,576","0","0","4,654,375,869","1,874,449,694","864,784,747","0","5,664,040,816","1,476,075,431","4,187,965,385","1,412,245,739","2,775,719,646","0.067","0.066"
600051,宁波联合,"4,137,526,528.46","4,137,526,528.46","0","0","0","3,907,489,025.23","3,427,085,426.47","0","0","0","0","0","0","0","187,973,336.36","98,700,044.43","131,649,638.59","61,893,175.57","187,403.81","-3,987,792.47","58,762,393.61","12,030,199.68","0","284,812,104.37","30,776,103.96","4,705,822.56","1,158,735.87","310,882,385.77","95,246,385.56","215,636,000.21","227,385,795.4","-11,749,795.19","0.75","0.75"
600052,浙江广厦,"1,812,390,821.16","1,812,390,821.16","0","0","0","1,729,515,308.63","1,107,843,325.38","0","0","0","0","0","0","0","126,406,359.86","87,132,320.81","118,516,801.82","223,998,823.02","65,617,677.74","0","302,451,035.65","10,121,105.07","0","385,326,548.18","5,820,268.17","24,563,290.73","238,183.44","366,583,525.62","82,033,322.45","284,550,203.17","286,011,914.92","-1,461,711.75","0.33","0.33"
600053,中江地产,"400,567,828.46","400,567,828.46","0","0","0","391,353,029.03","337,138,188.31","0","0","0","0","0","0","0","24,324,001.32","14,501,633.98","14,547,061.59","-359,802.37","1,201,946.2","0","100,281.17","100,281.17","0","9,315,080.6","12,421,245.29","903,583.26","59,238","20,832,742.63","5,321,766.1","15,510,976.53","15,510,976.53","0","0.0358","0.0358"
600054,黄山旅游,"1,601,227,357.84","1,601,227,357.84","0","0","0","1,235,861,745.08","916,503,187.47","0","0","0","0","0","0","0","67,956,918.13","14,041,256.22","214,903,468.91","17,673,737.28","4,783,177.07","0","9,985,074.57","0","0","375,350,687.33","2,354,560.11","3,314,607.62","2,664,259.85","374,390,639.82","103,668,994.48","270,721,645.34","256,127,405.82","14,594,239.52","0.54","0.54"
600055,华润万东,"588,805,176.07","588,805,176.07","0","0","0","553,130,395.9","385,131,415.72","0","0","0","0","0","0","0","3,548,445.56","82,195,455.29","70,764,347.63","5,953,452.46","5,537,279.24","0","1,588,849.18","1,187,435.46","0","37,263,629.35","22,141,044.03","6,903,931.29","6,769,773.92","52,500,742.09","11,780,396.75","40,720,345.34","39,887,903.92","832,441.42","0.1843","0.1843"
600056,中国医药,"7,268,599,938.21","7,268,599,938.21","0","0","0","6,876,806,848.24","6,347,118,142.26","0","0","0","0","0","0","0","10,934,132.26","336,022,967.75","114,470,943.52","25,629,815.84","42,630,846.61","0","20,950,212.51","43,369.1","0","412,743,302.48","3,701,553.03","1,714,143.27","82,489.38","414,730,712.24","93,943,802.4","320,786,909.84","269,003,808.84","51,783,101","0.8651","0.8651"
600057,象屿股份,"33,934,350,584.12","33,934,350,584.12","0","0","0","33,940,588,348.63","33,111,205,115.94","0","0","0","0","0","0","0","52,503,422.06","437,656,166.39","118,647,806.5","155,726,264.31","64,849,573.43","-2,793,469.88","222,688,360.77","32,861,055.77","0","213,657,126.38","33,480,585.58","11,491,031.26","10,615,657.29","235,646,680.7","56,857,045.01","178,789,635.69","177,509,846.25","1,279,789.44","0.29","0.29"
600058,五矿发展,"162,052,661,862.08","162,052,661,862.08","0","0","0","161,689,623,939.98","158,487,666,373.7","0","0","0","0","0","0","0","410,329,980.16","529,968,823.32","1,626,483,709.94","42,139,189.29","593,035,863.57","-187,182.03","475,372,208.43","3,487,980.52","0","838,222,948.5","120,552,123.49","126,960,245.48","19,226,290.2","831,814,826.51","277,653,754.23","554,161,072.28","537,801,879.2","16,359,193.08","0.5017","0.5017"
600059,古越龙山,"1,245,554,237.68","1,245,554,237.68","0","0","0","1,073,254,102.35","769,457,213.92","0","0","0","0","0","0","0","47,188,621.57","169,162,685","78,205,065.33","9,674,166.94","-433,650.41","0","5,891,365.86","0","0","178,191,501.19","57,137,234.6","20,585,490.19","17,113,609.75","214,743,245.6","43,367,927.79","171,375,317.81","170,251,569.88","1,123,747.93","0.268","0.268"
600060,海信电器,"23,523,723,550.2","23,523,723,550.2","0","0","0","21,669,900,310.38","18,614,493,179.63","0","0","0","0","0","0","0","106,432,184.97","2,484,786,746.45","471,411,626.69","-43,693,207.9","36,469,780.54","0","16,728,594.2","16,728,594.2","0","1,870,551,834.02","99,163,630.22","4,909,589.41","2,123,386.89","1,964,805,874.83","253,007,029.87","1,711,798,844.96","1,689,067,139.83","22,731,705.13","1.947","1.937"
600061,中纺投资,"3,013,712,499.72","3,013,712,499.72","0","0","0","2,997,834,213.27","2,851,380,342.16","0","0","0","0","0","0","0","2,679,588.22","39,444,935.7","74,392,533.25","15,301,936.14","14,634,877.8","0","-33,159.17","86,443.67","0","15,845,127.28","4,759,393.25","166,927.74","67,954.47","20,437,592.79","3,621,863.47","16,815,729.32","16,757,142.38","58,586.94","0.04","0.04"
600062,华润双鹤,"6,383,375,275.46","6,383,375,275.46","0","0","0","5,740,665,205.8","4,321,467,761.66","0","0","0","0","0","0","0","46,051,767.98","1,004,523,522.31","364,654,009.81","1,637,652.7","2,330,491.34","0","12,513,463.05","4,812,285.5","0","655,223,532.71","70,648,376.21","22,880,218.99","14,757,269.92","702,991,689.93","150,474,299.74","552,517,390.19","528,998,582.71","23,518,807.48","0.9253","0.9253"
600063,皖维高新,"3,137,766,325.57","3,137,766,325.57","0","0","0","3,035,850,311.38","2,642,950,675.12","0","0","0","0","0","0","0","12,820,781.44","61,622,029.54","223,220,304.5","97,510,252.96","-2,273,732.18","0","21,813,318.22","0","0","123,729,332.41","23,628,355.46","321,223.31","189,824.36","147,036,464.56","18,077,741.08","128,958,723.48","128,884,316.87","74,406.61","0.14","0.14"
600064,南京高科,"2,431,210,306.54","2,431,210,306.54","0","0","0","2,255,522,787.79","1,485,184,633.9","0","0","0","0","0","0","0","181,732,469.25","124,989,661.47","122,693,873.69","329,175,059.44","11,747,090.04","-66,127,429.74","370,639,385.84","60,169,628.01","0","480,199,474.85","570,178.73","2,239,769.81","828,324.93","478,529,883.77","92,007,849.77","386,522,034","364,910,906.25","21,611,127.75","0.707","0.707"
600065,*ST联谊,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600066,宇通客车,"16,931,925,945.07","16,931,925,945.07","0","0","0","15,608,441,565.18","13,850,380,881.74","0","0","0","0","0","0","0","82,419,950.22","927,571,001.59","698,998,678.26","9,264,794.95","39,806,258.42","0","7,929,677.96","0","0","1,331,414,057.85","67,803,764.78","45,893,342.89","661,547.33","1,353,324,479.74","170,944,119.8","1,182,380,359.94","1,181,405,326.81","975,033.13","2.27","2.27"
600067,冠城大通,"9,320,059,100.79","9,320,059,100.79","0","0","0","8,175,497,373.66","7,115,352,024.07","0","0","0","0","0","0","0","713,812,403.86","73,832,198.34","157,825,772.6","82,978,522.57","31,696,452.22","0","-856,919.28","0","0","1,143,704,807.85","3,028,712.47","623,226.24","183,009.65","1,146,110,294.08","321,672,309.58","824,437,984.5","795,814,606.91","28,623,377.59","1.08","1.08"
600068,葛洲坝,"46,539,896,164.88","46,539,896,164.88","0","0","0","44,505,331,211.13","40,119,365,305.85","0","0","0","0","0","0","0","1,273,751,661.61","399,454,105.31","1,613,172,984.57","1,102,165,224.54","-2,578,070.75","-98,661,552.78","89,676,767.03","-45,128.91","0","2,025,580,168","272,161,960.5","32,930,985.35","9,384,579.25","2,264,811,143.15","454,740,281.9","1,810,070,861.25","1,550,319,556.46","259,751,304.79","0.445","0.445"
600069,银鸽投资,"3,628,608,905.58","3,628,608,905.58","0","0","0","3,949,750,217.85","3,493,755,567.1","0","0","0","0","0","0","0","13,353,076.44","97,536,539.88","192,905,650.82","133,042,705.7","19,156,677.91","0","6,380,893.95","420,893.95","0","-314,760,418.32","30,210,924.89","6,596,902.62","0","-291,146,396.05","-65,687,291.46","-225,459,104.59","-215,811,823.84","-9,647,280.75","-0.26","-0.26"
600070,浙江富润,"1,101,622,987.62","1,101,622,987.62","0","0","0","1,046,742,758.86","971,219,244.55","0","0","0","0","0","0","0","5,939,247.94","11,194,710.7","30,964,696.53","28,552,105.99","-1,127,246.85","-284,763.08","20,892,994.98","6,824,868.9","0","75,488,460.66","4,048,104.16","2,248,060.27","1,059,011.33","77,288,504.55","8,015,923.76","69,272,580.79","37,509,816.42","31,762,764.37","0.27","0.27"
600071,凤凰光学,"1,483,343,106.67","1,483,343,106.67","0","0","0","1,466,177,900.37","1,344,573,324.98","0","0","0","0","0","0","0","4,740,676.12","18,488,792.48","90,254,097.65","5,413,581.98","2,707,427.16","0","-774,199.9","0","0","16,391,006.4","1,626,146.15","378,367.57","369,990.91","17,638,784.98","3,075,724.67","14,563,060.31","4,606,972","9,956,088.31","0.0194","0.0194"
600072,中船股份,"1,503,120,640.86","1,503,120,640.86","0","0","0","1,465,164,498.39","1,360,426,760.55","0","0","0","0","0","0","0","9,658,884.72","5,044,117.81","83,904,984.62","6,801,077.36","-671,326.67","0","12,352,357.54","11,747,090.02","0","50,308,500.01","813,515.85","394,345.24","77,303.94","50,727,670.62","10,644,748.97","40,082,921.65","38,206,309.46","1,876,612.19","0.08","0.08"
600073,上海梅林,"5,734,102,966.83","5,734,102,966.83","0","0","0","5,785,017,275.78","4,969,470,737.74","0","0","0","0","0","0","0","25,636,961.57","459,732,133.65","215,617,699.3","82,446,371.48","32,113,372.04","0","192,931,278.65","20,672,637.81","0","142,016,969.7","41,751,151.79","2,461,889.91","813,545.5","181,306,231.58","32,575,498.39","148,730,733.19","149,781,540.96","-1,050,807.77","0.42","0.42"
600074,*ST中达,"1,963,123,263.22","1,963,123,263.22","0","0","0","2,025,698,549.32","1,743,954,664.58","0","0","0","0","0","0","0","7,712,214.95","35,972,424.5","102,971,374.87","134,606,747.98","481,122.44","0","2,287,033.59","532,641.19","0","-60,288,252.51","84,182,198.03","409,629.36","17,545.94","23,484,316.16","8,452,384.04","15,031,932.12","12,468,742.5","2,563,189.62","0.019","0.019"
600075,新疆天业,"3,620,600,018.99","3,620,600,018.99","0","0","0","3,509,152,044.16","2,995,420,499.19","0","0","0","0","0","0","0","29,491,733.64","281,924,703.85","130,154,668.56","74,344,329.2","-2,183,890.28","3,726,550","5,832,774.87","0","0","121,007,299.7","18,443,276.95","3,660,085.15","0","135,790,491.5","33,559,897.51","102,230,593.99","95,865,375.9","6,365,218.09","0.22","0.22"
600076,青鸟华光,"8,298,809.98","8,298,809.98","0","0","0","29,982,294.3","3,774,846.24","0","0","0","0","0","0","0","203,276.42","595,416.69","23,560,425.56","916,127.42","932,201.97","0","44,995.08","0","0","-21,638,489.24","131,200","206,604.8","130,000","-21,713,894.04","-50,136.27","-21,663,757.77","-21,342,293.54","-321,464.23","-0.06","-0.06"
600077,宋都股份,"2,637,267,799.97","2,637,267,799.97","0","0","0","2,189,492,042.05","1,743,073,346","0","0","0","0","0","0","0","294,575,407.76","64,235,502.3","75,066,133.78","-3,337,788.05","15,879,440.26","-374,455.67","-11,095,837.56","-11,498,810.62","0","436,305,464.69","16,098,900.34","3,597,288.99","127,657.01","448,807,076.04","129,462,849.68","319,344,226.36","324,059,535.31","-4,715,308.95","0.78","0.78"
600078,澄星股份,"2,541,960,626.34","2,541,960,626.34","0","0","0","2,465,795,084.68","2,071,843,796.03","0","0","0","0","0","0","0","14,233,956.39","99,234,563.06","93,908,940.7","182,719,571.38","3,854,257.12","-161,994.11","0","0","0","76,003,547.55","6,740,985.76","431,579.78","0","82,312,953.53","14,698,010.28","67,614,943.25","50,439,343.11","17,175,600.14","0.077","0.084"
600079,人福医药,"3,621,436,051.83","3,621,436,051.83","0","0","0","3,154,085,394.76","2,134,581,535.71","0","0","0","0","0","0","0","65,551,713.97","576,923,351.88","288,664,966.68","77,807,247.2","10,556,579.32","0","27,844,279.47","-18,764,604.41","0","495,194,936.54","38,296,727.42","27,969,745.44","9,581,001.58","505,521,918.52","76,218,117.1","429,303,801.42","300,354,201.77","128,949,599.65","0.62","0.62"
600080,金花股份,"378,249,985.22","378,249,985.22","0","0","0","375,810,902.28","199,849,545.41","0","0","0","0","0","0","0","6,187,967.81","70,944,639.93","60,290,220.28","32,901,049.7","5,637,479.15","0","39,976,647.84","0","0","42,415,730.78","136,143,734.4","3,936,894.3","0","174,622,570.88","9,037,024.86","165,585,546.02","165,555,059.41","30,486.61","0.5423","0.5423"
600081,东风科技,"2,584,544,874.94","2,584,544,874.94","0","0","0","2,476,963,870.7","2,143,511,818.09","0","0","0","0","0","0","0","12,623,282.1","96,281,323.87","205,365,368.65","19,321,938","-139,860.01","-596,100","92,081,751.71","93,749,097.64","0","199,066,655.95","4,968,301.01","774,537.18","426,903.95","203,260,419.78","29,628,989.95","173,631,429.83","137,516,890.32","36,114,539.51","0.4386","0.4386"
600082,海泰发展,"1,175,826,348.74","1,175,826,348.74","0","0","0","1,124,179,592.33","1,005,713,310.28","0","0","0","0","0","0","0","70,065,545.88","6,153,606.42","30,378,902.78","12,157,270.45","-289,043.48","0","2,266,656.86","0","0","53,913,413.27","59,546,037.42","0","0","113,459,450.69","31,677,865.75","81,781,584.94","81,781,584.94","0","0.13","0.13"
600083,博信股份,"0","0","0","0","0","4,252,139.31","0","0","0","0","0","0","0","0","0","0","4,297,492.2","-157,555.51","112,202.62","0","14,666,176.41","0","0","10,414,037.1","6,125,525.06","0","0","16,539,562.16","0","16,539,562.16","16,539,562.16","0","0.072","0.072"
600084,中葡股份,"537,089,071.64","537,089,071.64","0","0","0","798,570,952.37","295,208,286.99","0","0","0","0","0","0","0","51,298,832.93","190,518,281.5","104,991,063.63","76,799,604.72","79,754,882.6","0","-328,984.39","0","0","-261,810,865.12","97,730,259.44","19,555,060.81","0","-183,635,666.49","1,105,738.35","-184,741,404.84","-183,651,530.13","-1,089,874.71","-0.23","-0.23"
600085,同仁堂,"6,108,383,711.48","6,108,383,711.48","0","0","0","5,331,517,422.65","3,604,168,841.95","0","0","0","0","0","0","0","58,856,523.8","1,042,188,880.23","533,123,454.88","-2,714,048.85","95,893,770.64","0","12,664,849.47","8,985,946.01","0","789,531,138.3","15,793,620.14","3,691,266.33","1,009,162.96","801,633,492.11","146,982,432.62","654,651,059.49","438,066,654.62","216,584,404.87","0.336","0.336"
