股票代码,简称,国家持有的有限售条件流通股份数,国有法人持有的有限售条件流通股份数,其他有限售条件的内资流通股份数,境内法人持有的有限售条件流通股份数,境内自然人持有的有限售条件流通股份数,有限售条件的外资流通股份数,境外法人持有的有限售条件流通股份数,境外自然人持有的有限售条件流通股份数,其他有限售股流通股数,有限售条件流通股数,无限售条件人民币普通股数,无限售条件境内上市的外资股数,无限售条件境外上市的外资股数,其他无限售条件已上市流通股份数,无限售条件流通股份合计,股份总数,国家持有的有限售条件流通股份占总股本比例(%),国有法人持有的有限售条件流通股份占总股本比例(%),其他有限售条件的内资流通股份占总股本比例(%),境内法人持有的有限售条件流通股份占总股本比例(%),境内自然人持有的有限售条件流通股份占总股本比例(%),有限售条件的外资流通股份占总股本比例(%),境外法人持有的有限售条件流通股份占总股本比例(%),境外自然人持有的有限售条件流通股份占总股本比例(%),其他有限售股流通股份占总股本比例(%),有限售条件流通股占总股本比例(%),无限售条件人民币普通股占总股本比例(%),无限售条件境内上市的外资股占总股本比例(%),无限售条件境外上市的外资股占总股本比例(%),其他无限售条件已上市流通股份占总股本比例(%),无限售条件流通股占总股本比例(%),股份总数占总股本比例(%)
600000,浦发银行,"0","0","3,730,694,283","0","0","0","0","0","0","3,730,694,283","14,922,777,132","0","0","0","14,922,777,132","18,653,471,415","-","-",20.0,"-","-","-","-","-","-",20.0,80.0,"-","-","-",80.0,100.0
600001,邯郸钢铁,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600002,齐鲁退市,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600003,ST东北高,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600004,白云机场,"0","0","0","0","0","0","0","0","0","0","1,150,000,000","0","0","0","1,150,000,000","1,150,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600005,武钢股份,"0","0","0","0","0","0","0","0","0","0","10,093,779,823","0","0","0","10,093,779,823","10,093,779,823","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600006,东风汽车,"0","0","0","0","0","0","0","0","0","0","2,000,000,000","0","0","0","0","2,000,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-","-",100.0
600007,中国国贸,"0","0","0","0","0","0","0","0","0","0","1,007,282,534","0","0","0","1,007,282,534","1,007,282,534","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600008,首创股份,"0","0","0","0","0","0","0","0","0","0","2,200,000,000","0","0","0","2,200,000,000","2,200,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600009,上海机场,"0","833,482,051","0","0","0","0","0","0","0","833,482,051","1,093,476,397","0","0","0","1,093,476,397","1,926,958,448","-",43.25,"-","-","-","-","-","-","-",43.25,56.75,"-","-","-",56.75,100.0
600010,包钢股份,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600011,华能国际,"0","0","0","0","0","0","0","0","0","0","10,500,000,000","0","3,555,383,440","0","14,055,383,440","14,055,383,440",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"-",0.0,74.7,0.0,25.3,0.0,100.0,100.0
600012,皖通高速,"0","0","0","0","0","0","0","0","0","0","1,165,600,000","0","493,010,000","0","0","1,658,610,000","-","-","-","-","-","-","-","-","-","-",70.28,"-",29.72,"-","-",100.0
600015,华夏银行,"0","1,747,863,960","0","0","0","669,092,738","669,092,738","0","0","2,416,956,698","6,487,686,811","0","0","0","6,487,686,811","8,904,643,509","-",19.63,"-","-","-",7.51,7.51,"-","-",27.14,72.86,"-","-","-",72.86,100.0
600016,民生银行,"0","0","0","0","0","0","0","0","0","0","22,588,209,933","0","5,777,982,840","0","28,366,192,773","28,366,192,773","-","-","-","-","-","-","-","-","-","-",79.63,"-",20.37,"-",100.0,100.0
600017,日照港,"0","411,933,084","33,089,144","33,089,144","0","0","0","0","0","445,022,228","2,630,631,660","0","0","0","2,630,631,660","3,075,653,888","-",13.39,1.08,1.08,"-","-","-","-","-",14.47,85.53,"-","-","-",85.53,100.0
600018,上港集团,"0","1,764,379,518","0","0","0","0","0","0","0","1,764,379,518","20,990,800,132","0","0","0","20,990,800,132","22,755,179,650","-",7.75,"-","-","-","-","-","-","-",7.75,92.25,"-","-","-",92.25,100.0
600019,宝钢股份,"0","0","0","0","0","0","0","0","0","0","16,471,724,924","0","0","0","0","16,471,724,924","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-","-",100.0
600020,中原高速,"0","0","0","0","0","0","0","0","0","0","2,247,371,832","0","0","0","2,247,371,832","2,247,371,832","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600021,上海电力,"0","0","0","0","0","0","0","0","0","0","2,139,739,257","0","0","0","2,139,739,257","2,139,739,257","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600022,山东钢铁,"0","1,093,137,645","0","0","0","0","0","0","0","1,093,137,645","5,343,158,152","0","0","0","5,343,158,152","6,436,295,797","-",16.98,"-","-","-","-","-","-","-",16.98,83.02,"-","-","-",83.02,100.0
600026,中海发展,"0","0","0","0","0","0","0","0","0","0","2,108,555,984","0","1,296,000,000","0","0","3,404,555,984","-","-","-","-","-","-","-","-","-","-",61.93,"-",38.07,"-","-",100.0
600027,华电国际,"0","60,000,000","0","0","0","0","0","0","0","60,000,000","7,311,084,200","0","0","0","7,311,084,200","7,371,084,200","-",0.81,0.0,"-","-","-","-","-","-",0.81,99.19,"-","-","-",99.19,100.0
600028,中国石化,"0","0","0","0","0","0","0","0","0","0","91,051,875,187","0","25,513,438,600","0","0","116,565,280,654","-","-","-","-","-","-","-","-","-","-",78.11,"-",21.89,"-","-",100.0
600029,南方航空,"0","0","0","0","0","0","0","0","0","0","7,022,650,000","0","2,794,917,000","0","0","9,817,567,000",0.0,"-","-","-","-","-","-","-","-","-",71.53,"-",28.47,"-","-",100.0
600030,中信证券,"0","0","23,919,000","0","0","0","0","0","0","23,919,000","9,814,661,700","0","1,178,327,700","0","10,992,989,400","11,016,908,400","-","-",0.22,"-","-","-","-","-","-",0.22,89.09,"-",10.7,"-",99.78,100.0
600031,三一重工,"0","22,797,900","0","22,797,900","0","0","0","0","0","22,797,900","7,593,706,137","0","0","0","7,593,706,137","7,616,504,037","-",0.3,"-",0.3,"-","-","-","-","-",0.3,99.7,"-","-","-",99.7,100.0
600033,福建高速,"1,404,652,473","0","0","0","0","0","0","0","0","1,404,652,473","1,339,747,527","0","0","0","1,339,747,527","2,744,400,000",51.18,"-","-","-","-","-","-","-","-",51.18,48.82,"-","-","-",48.82,100.0
600035,楚天高速,"0","0","0","0","0","0","0","0","0","0","931,652,495","0","0","0","931,652,495","931,652,495","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600036,招商银行,"0","0","0","0","0","0","0","0","0","0","20,628,944,429","0","4,590,901,172","0","25,219,845,601","25,219,845,601","-","-","-","-","-","-","-","-","-",0.0,81.8,0.0,18.2,0.0,100.0,100.0
600037,歌华有线,"0","0","0","0","0","0","0","0","0","0","1,060,368,074","0","0","0","1,060,368,074","1,060,368,074","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600038,哈飞股份,"0","208,346,716","43,780,000","0","0","0","0","0","0","252,126,716","337,350,000","0","0","0","337,350,000","589,476,716","-",35.34,7.43,"-","-","-","-","-","-",42.77,57.23,"-","-","-",57.23,100.0
600039,四川路桥,"0","531,002,971","431,663,365","431,663,365","0","0","0","0","0","962,666,336","547,200,000","0","0","0","547,200,000","1,509,866,336","-",35.17,28.59,28.59,"-","-","-","-","-",63.76,36.24,"-","-","-",36.24,100.0
600048,保利地产,"0","0","0","0","0","0","0","0","0","0","7,137,994,391","0","0","0","7,137,994,391","7,137,994,391","-","-","-","-","-","-","-","-","-",0.0,100.0,"-","-","-",100.0,100.0
600050,中国联通,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600051,宁波联合,"0","0","0","0","0","0","0","0","0","0","302,400,000","0","0","0","302,400,000","302,400,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600052,浙江广厦,"0","0","0","0","0","0","0","0","0","0","871,789,092","0","0","0","871,789,092","871,789,092","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600053,中江地产,"0","0","0","0","0","0","0","0","0","0","433,540,800","0","0","0","433,540,800","433,540,800","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600054,黄山旅游,"0","197,730,000","0","0","0","0","0","0","0","197,730,000","117,620,000","156,000,000","0","0","273,620,000","471,350,000","-",41.95,"-","-","-","-","-","-","-",41.95,24.95,33.1,"-","-",58.05,100.0
600055,华润万东,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600056,中国医药,"0","15,154,988","0","0","0","0","0","0","0","15,154,988","442,229,252","0","0","0","442,229,252","457,384,240","-",3.31,"-","-","-","-","-","-","-",3.31,96.69,"-","-","-",96.69,100.0
600057,象屿股份,"0","0","0","0","0","0","0","0","0","430,000,000","429,840,000","0","0","0","429,840,000","859,840,000","-","-","-","-","-","-","-","-","-",50.01,49.99,"-","-","-",49.99,100.0
600058,五矿发展,"0","0","0","0","0","0","0","0","0","0","1,071,910,711","0","0","0","1,071,910,711","1,071,910,711","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600059,古越龙山,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600060,海信电器,"0","0","0","0","0","0","0","0","0","0","1,308,481,222","0","0","0","1,308,481,222","1,308,481,222","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600061,中纺投资,"0","0","0","0","0","0","0","0","0","0","429,082,940","0","0","0","429,082,940","429,082,940","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600062,华润双鹤,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600063,皖维高新,"0","0","0","0","0","0","0","0","0","0","149,785.33","0","0","0","149,785.33","149,785.33","-","-","-","-","-","-","-","-","-",0.0,100.0,"-","-","-",100.0,100.0
600064,南京高科,"0","0","0","0","0","0","0","0","0","0","516,218,832","0","0","0","516,218,832","516,218,832","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600065,*ST联谊,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600066,宇通客车,"0","0","0","0","51,060,240","0","0","0","0","51,060,240","1,222,649,622","0","0","0","1,222,649,622","1,273,709,862","-","-","-","-",4.01,"-","-","-","-",4.01,95.99,"-","-","-",95.99,100.0
600067,冠城大通,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600068,葛洲坝,"0","0","0","0","0","0","0","0","0","0","3,487,458,977","0","0","0","3,487,458,977","3,487,458,977","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600069,银鸽投资,"0","0","0","0","0","0","0","0","0","0","825,374,144","0","0","0","825,374,144","825,374,144","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600070,浙江富润,"0","0","0","0","0","0","0","0","0","0","182,878,488","0","0","0","182,878,488","182,878,488","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600071,凤凰光学,"0","0","0","0","0","0","0","0","0","0","237,472,456","0","0","0","237,472,456","237,472,456","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600072,中船股份,"0","0","0","0","0","0","0","0","0","0","478,429,586","0","0","0","478,429,586","478,429,586","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600073,上海梅林,"0","46,935,027","0","0","0","0","0","0","0","46,935,027","775,800,114","0","0","0","775,800,114","822,735,141","-",5.7,"-","-","-","-","-","-","-",5.7,94.3,"-","-","-",94.3,100.0
600074,*ST中达,"0","0","234,740,484","234,740,484","0","0","0","0","0","234,740,484","661,240,800","0","0","0","661,240,800","895,981,284","-","-",26.2,26.2,"-","-","-","-","-",26.2,73.8,"-","-","-",73.8,100.0
600075,新疆天业,"0","0","0","0","0","0","0","0","0","0","43,859.2","0","0","0","43,859.2","43,859.2","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600076,青鸟华光,"0","0","0","0","0","0","0","0","0","0","365,536,000","0","0","0","365,536,000","365,536,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600077,宋都股份,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600078,澄星股份,"0","0","0","0","0","0","0","0","0","0","662,572,861","0","0","0","662,572,861","662,572,861","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600079,人福医药,"0","0","67,427,177","60,869,792","6,557,385","0","0","0","0","67,427,177","461,350,045","0","0","0","461,350,045","528,777,222","-","-",12.75,11.51,1.24,"-","-","-","-",12.75,87.25,"-","-","-",87.25,100.0
600080,金花股份,"0","0","0","0","0","0","0","0","0","0","305,295,872","0","0","0","305,295,872","305,295,872","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600081,东风科技,"0","0","0","0","0","0","0","0","0","0","313,560,000","0","0","0","313,560,000","313,560,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600082,海泰发展,"0","0","16,126,964","16,126,964","0","0","0","0","0","16,126,964","629,988,862","0","0","0","629,988,862","646,115,826","-","-",2.5,2.5,0.0,"-","-","-","-",2.5,97.5,"-","-","-",97.5,100.0
600083,博信股份,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600084,中葡股份,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600085,同仁堂,"0","0","0","0","0","0","0","0","0","0","1,311,097,303","0","0","0","1,311,097,303","1,311,097,303","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600086,东方金钰,"0","0","0","0","0","0","0","0","0","0","352,281,672","0","0","0","352,281,672","352,281,672","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600087,*ST长油,"0","405,000,000","0","0","0","0","0","0","0","405,000,000","2,989,189,206","0","0","0","2,989,189,206","3,394,189,206","-",11.93,"-","-","-","-","-","-","-",11.93,88.07,"-","-","-",88.07,100.0
600088,中视传媒,"0","0","0","0","0","0","0","0","0","0","331,422,000","0","0","0","331,422,000","331,422,000","-","-","-","-","-","-","-","-","-",0.0,100.0,"-","-","-",100.0,100.0
600089,特变电工,"0","0","0","0","0","0","0","0","0","0","2,635,559,840","0","0","0","2,635,559,840","2,635,559,840","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600090,啤酒花,"0","0","0","0","0","0","0","0","0","0","367,916,646","0","0","0","367,916,646","367,916,646","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600091,ST明科,"0","0","0","0","0","0","0","0","0","0","336,526,000","0","0","0","336,526,000","336,526,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600092,S*ST精密,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600093,禾嘉股份,"0","0","0","0","0","0","0","0","0","0","322,447,500","0","0","0","322,447,500","322,447,500","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600094,大名城,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600095,哈高科,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600096,云天化,"0","743,535,260","21,362,351","21,350,373","11,978","0","0","0","0","764,897,611","364,180,555","0","0","0","364,180,555","1,129,078,166","-",65.85,1.89,1.89,0.0,"-","-","-","-",67.75,32.26,"-","-","-",32.26,100.0
600097,开创国际,"0","87,148,012","0","0","0","0","0","0","0","87,148,012","115,449,889","0","0","0","115,449,889","202,597,901","-",43.02,"-","-","-","-","-","-","-",43.02,56.98,"-","-","-",56.98,100.0
600098,广州发展,"0","288,822,071","0","0","0","0","0","0","0","288,822,071","2,453,399,735","0","0","0","2,453,399,735","2,742,221,806","-",10.53,0.0,0.0,"-","-","-","-","-",10.53,89.47,"-","-","-",89.47,100.0
600099,林海股份,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600100,同方股份,"0","0","0","75,625,594","134,555,536","0","0","0","0","210,181,130","1,987,701,108","0","0","0","1,987,701,108","2,197,882,238","-","-",9.56,3.44,6.12,"-","-","-","-",9.56,90.44,"-","-","-",90.44,100.0
600101,明星电力,"0","0","0","0","0","0","0","0","0","0","324,178,977","0","0","0","324,178,977","324,178,977","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600102,莱钢股份,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600103,青山纸业,"0","0","0","0","0","0","0","0","0","0","1,061,841,600","0","0","0","1,061,841,600","1,061,841,600","-","-","-","-","-","-","-","-","-",0.0,100.0,"-","-","-",100.0,100.0
600104,上汽集团,"0","1,783,144,938","0","0","0","0","0","0","0","0","9,242,421,691","0","0","0","0","11,025,566,629","-",16.17,"-","-","-","-","-","-","-","-",83.83,"-","-","-","-",100.0
600105,永鼎股份,"0","0","0","0","0","0","0","0","0","0","380,954,646","0","0","0","380,954,646","380,954,646","-","-","-","-","-","-","-","-","-",0.0,100.0,"-","-","-",100.0,100.0
600106,重庆路桥,"0","0","0","0","0","0","0","0","0","0","907,742,000","0","0","0","0","907,742,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-","-",100.0
600107,美尔雅,"0","0","0","0","0","0","0","0","0","0","360,000,000","0","0","0","360,000,000","360,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600108,亚盛集团,"0","0","0","0","0","0","0","0","0","0","1,946,915,121","0","0","0","1,946,915,121","1,946,915,121","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600109,国金证券,"0","0","0","0","0","0","0","0","0","0","1,294,071,702","0","0","0","1,294,071,702","1,294,071,702","-",0.0,0.0,0.0,"-","-","-","-","-",0.0,100.0,"-","-","-",100.0,100.0
600110,中科英华,"0","0","0","0","0","0","0","0","0","0","1,150,312,097","0","0","0","1,150,312,097","1,150,312,097","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600111,包钢稀土,"0","942,574,146","0","0","0","0","0","0","0","942,574,146","1,479,469,854","0","0","0","1,479,469,854","2,422,044,000","-",38.92,"-","-","-","-","-","-","-",38.92,61.08,"-","-","-",61.08,100.0
600112,长征电气,
600113,浙江东日,"0","0","0","0","0","0","0","0","0","0","318,600,000","0","0","0","318,600,000","318,600,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600114,东睦股份,"0","0","32,642,000","22,642,000","10,000,000","65,180,000","65,180,000","0","0","97,822,000","107,678,000","0","0","0","107,678,000","205,500,000","-","-",15.88,11.02,4.86,31.72,31.72,"-","-",47.6,52.4,"-","-","-",52.4,100.0
600115,东方航空,"698,865,000","0","0","0","0","698,865,000","698,865,000","0","0","1,397,730,000","7,782,213,860","0","3,494,325,000","0","11,276,538,860","12,674,268,860",5.51,0.0,0.0,0.0,0.0,5.51,5.51,0.0,"-",11.03,61.4,0.0,27.57,0.0,88.97,100.0
600116,三峡水利,"0","0","0","0","0","0","0","0","0","0","267,533,200","0","0","0","267,533,200","267,533,200","-",0.0,"-","-","-","-","-","-","-",0.0,100.0,"-","-","-",100.0,100.0
600117,西宁特钢,"0","0","0","0","0","0","0","0","0","0","741,219,252","0","0","0","741,219,252","741,219,252",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"-",0.0,100.0,0.0,0.0,0.0,100.0,100.0
600118,中国卫星,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600119,长江投资,"0","0","0","0","0","0","0","0","0","0","307,400,000","0","0","0","307,400,000","307,400,000","-","-","-","-","-","-","-","-","-",0.0,"-","-","-","-",100.0,100.0
600120,浙江东方,"0","0","0","0","0","0","0","0","0","0","505,473,454","0","0","0","505,473,454","505,473,454","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600121,郑州煤电,"0","316,999,213","69,204,152","0","0","0","0","0","0","386,203,365","629,140,000","0","0","0","629,140,000","1,015,343,365","-",31.0,7.0,"-","-","-","-","-","-",38.0,62.0,"-","-","-",62.0,100.0
600122,宏图高科,"0","0","8,800,000","0","8,800,000","0","0","0","0","8,800,000","1,132,789,600","0","0","0","1,132,789,600","1,141,589,600","-","-",0.77,"-",0.77,"-","-","-","-",0.77,99.23,"-","-","-",99.23,100.0
600123,兰花科创,"0","0","0","0","0","0","0","0","0","0","1,142,400,000","0","0","0","1,142,400,000","1,142,400,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600125,铁龙物流,"0","0","0","0","0","0","0","0","0","0","1,305,521,874","0","0","0","1,305,521,874","1,305,521,874","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600126,杭钢股份,"0","0","0","0","0","0","0","0","0","0","838,938,750","0","0","0","838,938,750","838,938,750","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600127,金健米业,"0","97,323,601","0","0","0","0","0","0","0","97,323,601","544,459,617","0","0","0","544,459,617","641,783,218","-",15.16,"-","-","-","-","-","-","-",15.16,84.84,"-","-","-",84.84,100.0
600128,弘业股份,"0","0","0","0","0","0","0","0","0","0","246,767,500","0","0","0","246,767,500","246,767,500","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600129,太极集团,"0","0","0","0","0","0","0","0","0","0","426,894,000","0","0","0","426,894,000","426,894,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600130,波导股份,"0","0","0","0","0","0","0","0","0","0","768,000,000","0","0","0","768,000,000","768,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600131,岷江水电,"0","105,592,703","1,165,520","1,165,520","0","0","0","0","0","106,758,223","397,366,932","0","0","0","397,366,932","504,125,155","-",20.95,0.23,0.23,"-","-","-","-","-",21.18,78.82,"-","-","-",78.82,100.0
600132,重庆啤酒,"0","0","0","0","0","0","0","0","0","0","483,971,198","0","0","0","483,971,198","483,971,198","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600133,东湖高新,"0","165,758,103","41,882,955","41,882,955","0","0","0","0","0","207,641,058","426,616,726","0","0","0","426,616,726","634,257,784","-",26.13,6.6,6.6,"-","-","-","-","-",32.73,67.27,"-","-","-",67.27,100.0
600135,乐凯胶片,"0","0","0","0","0","0","0","0","0","0","342,000,000","0","0","0","342,000,000","342,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600136,道博股份,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600137,浪莎股份,"0","0","0","0","0","0","0","0","0","0","97,217,588","0","0","0","97,217,588","97,217,588","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600138,中青旅,"0","0","0","0","0","0","0","0","0","0","415,350,000","0","0","0","415,350,000","415,350,000","-","-","-","-","-","-","-","-","-",0.0,100.0,"-","-","-",100.0,100.0
600139,西部资源,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600141,兴发集团,"0","28,512,826","41,397,174","0","0","0","0","0","0","69,910,000","365,480,027","0","0","0","365,480,027","435,390,027","-",6.55,9.51,"-","-","-","-","-","-",16.06,83.94,"-","-","-",83.94,100.0
600143,金发科技,"0","0","0","0","0","0","0","0","0","0","2,634,400,000","0","0","0","2,634,400,000","2,634,400,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600145,国创能源,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","377,685,000","377,685,000","-","-","-","-","-","-","-","-","-","-","-","-","-","-",100.0,100.0
600146,大元股份,"0","0","0","0","0","0","0","0","0","0","200,000,000","0","0","0","200,000,000","200,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600148,长春一东,
600149,廊坊发展,"0","50,050,000","0","0","0","0","0","0","0","50,050,000","330,110,000","0","0","0","330,110,000","380,160,000","-",13.17,"-","-","-","-","-","-","-",13.17,86.83,"-","-","-",86.83,100.0
600150,中国船舶,"0","0","0","0","0","0","0","0","0","0","1,378,117,598","0","0","0","1,378,117,598","1,378,117,598","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600151,航天机电,"0","45,484,590","0","0","0","0","0","0","0","45,484,590","1,204,695,307","0","0","0","1,204,695,307","1,250,179,897","-",3.64,0.0,0.0,"-","-","-","-","-",3.64,96.36,"-","-","-",96.36,100.0
600152,维科精华,"0","0","0","0","0","0","0","0","0","0","293,494,200","0","0","0","293,494,200","293,494,200","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600153,建发股份,"0","0","0","0","0","0","0","0","0","0","2,237,750,741","0","0","0","2,237,750,741","2,237,750,741","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600155,*ST宝硕,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600156,华升股份,"0","0","0","0","0","0","0","0","0","0","402,110,702","0","0","0","402,110,702","402,110,702","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600157,永泰能源,"0","0","333,611,984","333,611,984","0","0","0","0","0","333,611,984","1,433,947,546","0","0","0","1,433,947,546","1,767,559,530","-",0.0,18.87,18.87,"-","-","-","-","-",18.87,81.13,"-","-","-",81.13,100.0
600158,中体产业,"0","186,239,981","0","0","0","0","0","0","0","186,239,981","657,495,392","0","0","0","657,495,392","843,735,373","-",22.07,"-","-","-","-","-","-","-",22.07,77.93,"-","-","-",77.93,100.0
600159,大龙地产,"0","0","0","0","0","0","0","0","0","0","830,003,232","0","0","0","830,003,232","830,003,232","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600160,巨化股份,"0","19,448,000","0","0","0","0","0","0","0","19,448,000","1,791,467,951","0","0","0","1,791,467,951","1,810,915,951",0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,"-",1.07,98.93,0.0,0.0,0.0,98.93,100.0
600161,天坛生物,"0","0","0","0","0","0","0","0","0","0","515,466,868","0","0","0","515,466,868","515,466,868","-",0.0,"-","-","-","-","-","-","-",0.0,100.0,"-","-","-",100.0,100.0
600162,香江控股,"0","0","0","0","0","0","0","0","0","0","767,812,619","0","0","0","767,812,619","767,812,619","-","-","-",0.0,"-","-","-","-","-",0.0,100.0,"-","-","-",100.0,100.0
600163,福建南纸,"0","0","0","0","0","0","0","0","0","0","721,419,960","0","0","0","0","721,419,960","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-","-",100.0
600165,新日恒力,"0","0","80,000,000","80,000,000","0","0","0","0","0","80,000,000","193,953,510","0","0","0","193,953,510","273,953,510","-","-",29.2,29.2,"-","-","-","-","-",29.2,70.8,"-","-","-",70.8,100.0
600166,福田汽车,"0","271,571,400","0","0","0","0","0","0","0","271,571,400","2,538,100,200","0","0","0","2,538,100,200","2,809,671,600",0.0,9.67,0.0,0.0,0.0,0.0,0.0,0.0,"-",9.67,90.33,0.0,0.0,0.0,90.33,100.0
600167,联美控股,"0","0","0","0","0","0","0","0","0","0","211,000,000","0","0","0","211,000,000","211,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600168,武汉控股,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
