股票代码,简称,销售商品提供劳务收到的现金(元),客户存款和同业存放款项净增加额(元),向中央银行借款净增加额(元),向其他金融机构拆入资金净增加额(元),收到原保险合同保费取得的现金(元),收到再保险业务现金净额(元),保户储金及投资款净增加额(元),处置交易性金融资产净增加额(元),收取利息、手续费及佣金的现金(元),拆入资金净增加额(元),回购业务资金净增加额(元),收到的税费返还(元),收到的其他与经营活动有关的现金(元),经营活动现金流入小计(元),购买商品接受劳务支付的现金(元),客户贷款及垫款净增加额(元),存放中央银行和同业款项净增加额(元),支付原保险合同赔付款项的现金(元),支付利息、手续费及佣金的现金(元),支付保单红利的现金(元),支付给职工以及为职工支付的现金(元),支付的各项税费(元),支付的其他与经营活动有关的现金(元),经营活动现金流出小计(元),经营活动现金流量净额(元),收回投资所收到的现金(元),取得投资收益所收到的现金(元),处置固定资产、无形资产和其他长期资产而收回的现金(元),收回投资所收到的现金中的出售子公司收到的现金(元),收到的其他与投资活动有关的现金(元),投资活动现金流入小计(元),购建固定资产、无形资产和其他长期资产所支付的现金(元),投资所支付的现金(元),质押贷款净增加额(元),取得子公司及其他营业单位支付的现金净额(元),支付的其他与投资活动有关的现金(元),投资活动现金流出小计(元),投资活动产生的现金流量净额(元),吸收投资所收到的现金(元),吸收投资所收到的现金中的子公司吸收少数股东权益性投资收到的现金(元),借款所收到的现金(元),发行债券所收到的现金(元),收到其他与筹资活动有关的现金(元),筹资活动现金流入小计(元),偿还债务所支付的现金(元),分配股利利润或偿付利息所支付的现金(元),分配股利利润或偿付利息所支付的现金中的支付少数股东的股利(元),支付的其他与筹资活动有关的现金(元),筹资活动现金流出小计(元),筹资活动产生的现金流量净额(元),汇率变动对现金的影响(元),现金及现金等价物净增加额(元),现金及现金等价物余额(元)
600165,新日恒力,"1,674,068,906.04","0","0","0","0","0","0","0","0","0","0","14,880,100.14","18,151,124.47","1,707,100,130.65","1,479,216,669.52","0","0","0","0","0","141,437,034.42","91,105,710.7","104,275,547.33","1,816,034,961.97","-108,934,831.32","0","0","660,064.89","0","0","660,064.89","102,077,121.61","0","0","0","0","102,077,121.61","-101,417,056.72","0","0","751,600,000","0","65,109,740","816,709,740","533,100,000","50,538,481.66","0","106,969,156.37","690,607,638.03","126,102,101.97","-366,669.31","-84,616,455.38","71,663,943.93"
600166,福田汽车,"31,980,691,156.64","0","0","0","0","0","0","0","0","0","0","318,622,462.03","231,620,716.87","32,530,934,335.54","24,681,866,939.23","0","0","0","0","0","2,240,541,607.24","1,843,551,225.12","2,689,285,423.57","31,455,245,195.16","1,075,689,140.38","0","141,513.39","3,293,336.55","0","1,008,352,343.4","1,011,787,193.34","3,089,898,936.37","15,970,557.29","0","0","147,030,000","3,252,899,493.66","-2,241,112,300.32","2,457,997,038","0","1,433,659,738.64","0","0","3,891,656,776.64","679,294,803.79","302,866,021.92","0","17,790,620.86","999,951,446.57","2,891,705,330.07","-340,208.08","1,725,941,962.05","5,261,352,066.47"
600167,联美控股,"493,050,819.91","0","0","0","0","0","0","0","0","0","0","1,259,871.13","22,607,207.62","516,917,898.66","156,185,014.82","0","0","0","0","0","25,771,389.15","38,048,291.85","11,703,813.45","231,708,509.27","285,209,389.39","0","0","1,007,000","0","0","1,007,000","97,184,257.82","955,000","0","0","0","98,139,257.82","-97,132,257.82","0","0","0","0","0","0","0","0","0","0","0","0","0","188,077,131.57","660,191,940.53"
600168,武汉控股,"295,097,079.82","0","0","0","0","0","0","0","0","0","0","0","93,861,872.42","388,958,952.24","240,696,328.4","0","0","0","0","0","48,650,965.36","43,451,411.25","6,748,773.32","339,547,478.33","49,411,473.91","0","0","46,510","0","0","46,510","67,854,050.79","0","0","0","0","67,854,050.79","-67,807,540.79","0","0","0","0","0","0","27,000,000","40,219,093.33","0","0","67,219,093.33","-67,219,093.33","0","-85,615,160.21","184,427,807.92"
600169,太原重工,"7,473,376,095.6","0","0","0","0","0","0","0","0","0","0","0","75,020,709.54","7,548,396,805.14","5,199,328,356.63","0","0","0","0","0","821,023,289.22","676,326,360.12","367,220,392.41","7,063,898,398.38","484,498,406.76","0","0","5,527,605.37","0","74,710,000","80,237,605.37","889,000,942.6","0","0","0","0","889,000,942.6","-808,763,337.23","1,657,409,085.92","0","1,830,042,900","0","7,747,895.73","3,495,199,881.65","1,674,712,728","87,235,130.45","0","0","1,761,947,858.45","1,733,252,023.2","-669,452.79","1,408,317,639.94","3,087,933,631.56"
600170,上海建工,"72,482,895,230.79","0","0","0","0","0","0","0","0","0","0","279,067,956.21","2,288,949,665.61","75,050,912,852.61","66,419,585,997.96","0","0","0","0","0","2,406,938,253.05","2,646,428,873.24","3,057,969,387.02","74,530,922,511.27","519,990,341.34","159,023,709.69","27,227,158.27","52,983,607.38","0","182,859,138.31","422,093,613.65","2,955,940,447.19","228,309,056.2","0","143,832.89","2,538,543.98","3,186,931,880.26","-2,764,838,266.61","14,307,654.4","14,307,654.4","3,279,465,917.57","0","37,367,115.29","3,331,140,687.26","978,951,183.88","271,549,888.05","31,157,357.32","76,896,997.15","1,327,398,069.08","2,003,742,618.18","-13,799,111.72","-254,904,418.81","15,196,603,698.45"
600171,上海贝岭,"511,146,334.92","0","0","0","0","0","0","0","0","0","0","18,700,104.75","74,805,877.93","604,652,317.6","391,084,628.79","0","0","0","0","0","98,789,850.89","17,602,627.81","31,171,115.81","538,648,223.3","66,004,094.3","3,274,486.24","506,053.23","6,640","0","0","3,787,179.47","53,644,484.58","3,318,335","0","0","0","56,962,819.58","-53,175,640.11","0","0","0","0","15,360,000","15,360,000","0","0","0","0","0","15,360,000","-707,165.99","27,481,288.2","553,679,365.16"
600172,黄河旋风,"1,054,054,589.51","0","0","0","0","0","0","0","0","0","0","1,472,043.78","39,684,600.72","1,095,211,234.01","537,024,854.28","0","0","0","0","0","99,712,549.9","44,867,386.42","41,523,915.43","723,128,706.03","372,082,527.98","3,600,000","9,940,273.83","1,092,503.95","0","1,148,934.62","15,781,712.4","359,524,353.11","0","0","0","2,833,106.94","362,357,460.05","-346,575,747.65","0","0","878,700,000","0","531,243.66","879,231,243.66","718,700,000","82,486,753.7","10,255,000","36,399,552.59","837,586,306.29","41,644,937.37","-333,162.96","66,818,554.74","241,970,981.95"
600173,卧龙地产,"2,296,306,816.73","0","0","0","0","0","0","0","0","0","0","0","27,721,138.5","2,324,027,955.23","1,195,548,822.22","0","0","0","0","0","24,880,563.32","296,346,438.53","421,382,203.44","1,938,158,027.51","385,869,927.72","0","0","8,615.66","0","0","8,615.66","4,382,081.57","0","0","331,102,880.61","0","335,484,962.18","-335,476,346.52","75,000,000","75,000,000","471,000,000","0","0","546,000,000","594,990,000","82,146,438.14","3,222,947.3","0","677,136,438.14","-131,136,438.14","0","-80,742,856.94","896,501,357.42"
600175,美都控股,"2,980,915,276.63","0","0","0","0","0","0","0","0","0","0","408,494.65","531,754,756.94","3,513,078,528.22","3,453,292,381.07","0","0","0","0","0","44,711,913.38","136,138,777.04","494,992,821.9","4,129,135,893.39","-616,057,365.17","0","14,117,963.05","44,815.35","0","10,837,279.63","25,000,058.03","13,331,278.7","0","0","112,483,970","0","125,815,248.7","-100,815,190.67","400,000","400,000","1,090,000,000","0","110,980,713.83","1,201,380,713.83","775,130,000","38,390,522.3","0","14,284,419.86","827,804,942.16","373,575,771.67","-37,330.72","-343,334,114.89","721,334,655.81"
600176,中国玻纤,"4,774,034,852.48","0","0","0","0","0","0","0","0","0","0","5,693,385.53","208,876,681.65","4,988,604,919.66","3,066,648,735.49","0","0","0","0","0","388,110,682.28","368,439,798.3","381,742,751.25","4,204,941,967.32","783,662,952.34","0","0","9,352,902.11","29,121,728.6","0","38,474,630.71","420,714,689.07","351,914,794.1","0","88,725,729.9","0","861,355,213.07","-822,880,582.36","3,135,305","3,135,305","6,610,237,162.59","500,000,000","0","7,113,372,467.59","6,841,143,726.9","526,471,045.4","30,424,947.28","196,064,700","7,563,679,472.3","-450,307,004.71","-11,049,157.97","-500,573,792.7","1,395,847,478.08"
600177,雅戈尔,"17,376,752,859.76","0","0","0","0","0","0","0","0","0","0","195,777,116.51","475,484,088.58","18,048,014,064.85","10,492,159,410.39","0","0","0","0","0","1,578,967,976.56","1,225,672,715.59","1,293,113,947.74","14,589,914,050.28","3,458,100,014.57","7,875,852,825.78","182,029,135.71","74,187,804.24","142,716,406.63","0","8,274,786,172.36","824,974,072.25","10,319,099,502.51","0","20,767,221.41","293,828,372.75","11,458,669,168.92","-3,183,882,996.56","40,000,000","40,000,000","18,150,429,685.6","0","1,271,712,984.29","19,462,142,669.89","14,067,163,795.95","2,118,879,571.07","45,856,150.82","1,289,095,612.35","17,475,138,979.37","1,987,003,690.52","-14,610,068.06","2,246,610,640.47","4,345,957,868.12"
600178,东安动力,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600179,黑化股份,"834,728,634.44","0","0","0","0","0","0","0","0","0","0","0","159,963,725.49","994,692,359.93","611,923,866.37","0","0","0","0","0","82,558,743.75","89,698,311.98","13,175,618.17","797,356,540.27","197,335,819.66","0","0","0","0","11,760,000","11,760,000","38,208,082.2","0","0","0","0","38,208,082.2","-26,448,082.2","0","0","437,280,000","0","0","437,280,000","551,550,000","23,425,444.12","0","4,998,161","579,973,605.12","-142,693,605.12","0","28,194,132.34","170,614,673.36"
600180,瑞茂通,"0","0","0","0","0","0","0","0","0","0","0","0","7,308,270.48","7,308,270.48","0","0","0","0","0","0","75,665.52","0","226,132.12","301,797.64","7,006,472.84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7,006,472.84","7,006,472.84"
600181,S*ST云大,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600182,S佳通,"2,782,443,685.65","0","0","0","0","0","0","0","0","0","0","36,781,205.5","34,183,863.57","2,853,408,754.72","2,525,126,412.74","0","0","0","0","0","147,845,345.08","82,672,535.91","126,508,166.77","2,882,152,460.5","-28,743,705.78","0","0","8,000","0","0","8,000","86,778,581.63","0","0","0","0","86,778,581.63","-86,770,581.63","0","0","1,044,320,305.77","0","653,147.96","1,044,973,453.73","891,386,267.66","72,694,923.96","0","4,711,819.56","968,793,011.18","76,180,442.55","-1,130,179.67","-40,464,024.53","66,579,216.31"
600183,生益科技,"5,396,252,607.41","0","0","0","0","0","0","0","0","0","0","20,195,584.58","40,104,643.83","5,456,552,835.82","4,500,480,666.1","0","0","0","0","0","315,693,991.01","142,653,450.27","151,738,512","5,110,566,619.38","345,986,216.44","0","0","380,344.48","0","0","380,344.48","300,843,464.67","0","0","0","10,000,000","310,843,464.67","-310,463,120.19","0","0","1,500,410,296.09","0","0","1,500,410,296.09","1,314,953,107.76","166,116,169.59","0","0","1,481,069,277.35","19,341,018.74","-3,763,122.75","51,100,992.24","417,589,249.92"
600184,光电股份,"1,694,602,207.7","0","0","0","0","0","0","0","0","0","0","4,076,854.48","130,583,234.53","1,829,262,296.71","1,416,704,004.34","0","0","0","0","0","233,882,720.99","23,532,428.97","195,310,780.41","1,869,429,934.71","-40,167,638","0","766,868.9","17,400","0","0","784,268.9","111,015,369.1","0","0","0","0","111,015,369.1","-110,231,100.2","7,264,200","0","648,000,000","0","0","655,264,200","524,169,499.87","38,890,236.31","0","12,479,027.78","575,538,763.96","79,725,436.04","-4,475,226.08","-75,148,528.24","271,943,069.28"
600185,格力地产,"2,050,246,368.46","0","0","0","0","0","0","0","0","0","0","0","2,253,592,374.16","4,303,838,742.62","3,581,996,446.78","0","0","0","0","0","41,787,755.33","271,590,480.09","207,961,211.4","4,103,335,893.6","200,502,849.02","0","11,484,145.5","5,216","0","0","11,489,361.5","14,761,916.12","0","0","0","0","14,761,916.12","-3,272,554.62","0","0","1,543,685,187.18","0","4,433,384.4","1,548,118,571.58","455,000,000","148,060,804.5","0","0","603,060,804.5","945,057,767.08","0","1,142,288,061.48","2,232,147,757.52"
600186,莲花味精,"2,896,711,652.54","0","0","0","0","0","0","0","0","0","0","881,355.43","157,657,646.83","3,055,250,654.8","2,600,356,601.76","0","0","0","0","0","177,761,307.39","85,206,855.61","125,421,911.21","2,988,746,675.97","66,503,978.83","0","0","464,681.54","0","0","464,681.54","60,845,092.22","0","0","0","0","60,845,092.22","-60,380,410.68","0","0","0","0","0","0","43,797,931","1,617,370.73","0","0","45,415,301.73","-45,415,301.73","97,413.96","-39,194,319.62","14,846,819.69"
600187,国中水务,"136,058,627.63","0","0","0","0","0","0","0","0","0","0","929,512.01","204,317,342.32","341,305,481.96","50,170,245.9","0","0","0","0","0","25,744,142.92","21,945,712.09","121,394,831.41","219,254,932.32","122,050,549.64","0","0","241,040","0","0","241,040","117,418,920.34","1,000,000","0","68,060,086.85","0","186,479,007.19","-186,237,967.19","0","0","76,000,000","0","0","76,000,000","12,000,000","10,859,941.45","0","0","22,859,941.45","53,140,058.55","0","-11,047,359","19,725,699.42"
600188,兖州煤业,"33,874,000,988","0","0","0","0","0","0","0","0","0","0","445,049,304","407,317,826","34,726,368,118","11,622,335,122","0","0","0","0","0","6,829,582,168","6,361,809,624","3,625,057,944","28,438,784,858","6,287,583,260","440,000","4,800,377","33,812,608","1,147,820,630","1,488,303,947","2,675,177,562","4,831,258,358","2,429,954,321","0","0","1,787,950,762","9,049,163,441","-6,373,985,879","0","0","1,110,954,100","0","38,305,768","1,149,259,868","494,440,378","1,667,927,059","0","745,565,671","2,907,933,108","-1,758,673,240","93,989,384","-1,751,086,475","6,771,312,424"
600189,吉林森工,"1,556,420,469.87","0","0","0","0","0","0","0","0","0","0","63,047,256.2","211,041,525.34","1,830,509,251.41","1,543,957,784.01","0","0","0","0","0","253,917,599.61","72,365,296.05","249,220,578.18","2,119,461,257.85","-288,952,006.44","1,367,852.48","823,783.35","2,420,243.5","0","5,500,000","10,111,879.33","127,113,509.64","3,802,670","0","0","688,000","131,604,179.64","-121,492,300.31","55,000,000","55,000,000","1,702,500,000","498,000,000","0","2,255,500,000","1,742,000,000","57,274,593.74","3,155,000","44,825.98","1,799,319,419.72","456,180,580.28","0","45,736,273.53","214,631,044.11"
600190,锦州港,"1,000,659,551.02","0","0","0","0","0","0","0","0","0","0","0","26,158,941.62","1,026,818,492.64","332,061,692.31","0","0","0","0","0","131,225,666.9","141,003,674.61","51,403,899.95","655,694,933.77","371,123,558.87","230,000,000","1,667,281.16","1,557,195.58","0","393,005","233,617,481.74","1,030,133,640.03","230,000,000","0","0","0","1,260,133,640.03","-1,026,516,158.29","490,000","490,000","253,600,000","597,600,000","7,880,000","859,570,000","365,600,000","55,209,881.05","300,373.82","42,491.05","420,852,372.1","438,717,627.9","-31,281.99","-216,706,253.51","359,536,747.89"
600191,华资实业,"163,530,196.24","0","0","0","0","0","0","0","0","0","0","0","14,103,255.49","177,633,451.73","120,296,102.49","0","0","0","0","0","36,105,000.62","2,317,299.69","52,060,560.22","210,778,963.02","-33,145,511.29","90,372.34","36,611,455.15","5,670,000","9,400,000","0","51,771,827.49","32,635,408.91","0","0","0","0","32,635,408.91","19,136,418.58","0","0","181,000,000","0","0","181,000,000","185,000,000","15,096,460.39","0","0","200,096,460.39","-19,096,460.39","-1,537.41","-33,107,090.51","187,828,826.19"
600192,长城电工,"1,367,828,575.34","0","0","0","0","0","0","0","0","0","0","7,104,882.47","76,342,875.8","1,451,276,333.61","1,076,489,076.73","0","0","0","0","0","147,894,491.84","69,673,886.63","131,740,825.45","1,425,798,280.65","25,478,052.96","0","2,184,997","23,494,723.86","881,500","0","26,561,220.86","37,141,180.02","80,310,000","0","0","0","117,451,180.02","-90,889,959.16","0","0","689,400,000","0","21,330.42","689,421,330.42","705,910,000","30,838,838.83","2,491,994.95","1,882,866.72","738,631,705.55","-49,210,375.13","0","-114,622,281.33","276,735,852.54"
600193,创兴资源,"19,188,302.51","0","0","0","0","0","0","0","0","0","0","0","31,423,786.3","50,612,088.81","16,670,330.96","0","0","0","0","0","9,874,768.23","16,451,861.62","37,429,656.56","80,426,617.37","-29,814,528.56","0","0","0","0","0","0","84,813,595.29","0","0","0","0","84,813,595.29","-84,813,595.29","4,500,000","0","140,000,000","0","105,350,000","249,850,000","6,000,000","5,103,515.33","0","104,000,000","115,103,515.33","134,746,484.67","0","20,118,360.82","28,065,046.76"
600195,中牧股份,"2,863,171,628.89","0","0","0","0","0","0","0","0","0","0","1,049,182.15","51,740,271.43","2,915,961,082.47","1,522,989,913.84","0","0","0","0","0","267,684,944.9","250,901,667.89","354,056,284.77","2,395,632,811.4","520,328,271.07","0","3,923,509","53,511,890.82","0","0","57,435,399.82","87,266,613.15","9,520,000","0","0","0","96,786,613.15","-39,351,213.33","48,000,000","0","526,270,000","400,000,000","0","974,270,000","927,870,000","89,108,863.23","17,483,792.75","48,550","1,017,027,413.23","-42,757,413.23","-325,801.78","437,893,842.73","908,619,962.59"
600196,复星医药,"5,401,046,331.04","0","0","0","0","0","0","0","0","0","0","68,290,858.84","90,538,721.13","5,559,875,911.01","3,704,840,778.36","0","0","0","0","0","594,437,287.46","431,309,317.91","625,925,607.95","5,356,512,991.68","203,362,919.33","928,476,527.04","419,559,392.36","1,845,800.4","2,118,387.07","0","1,352,000,106.87","339,169,358.9","1,005,962,299.77","0","184,274,712.26","86,893,100.39","1,616,299,471.32","-264,299,364.45","637,826,726.26","0","2,817,113,962.91","985,500,000","0","4,440,440,689.17","2,081,709,090","378,778,594.82","0","157,500,000","2,617,987,684.82","1,822,453,004.35","-3,770,099.65","1,757,746,459.58","2,971,130,875.53"
600197,伊力特,"1,339,897,388","0","0","0","0","0","0","0","0","0","0","743,077.5","61,310,605.75","1,401,951,071.25","592,691,884.23","0","0","0","0","0","118,408,076.68","303,569,002.34","96,310,470.07","1,110,979,433.32","290,971,637.93","26,797,811.58","5,531,901.64","452,335.52","0","0","32,782,048.74","254,064,635.64","6,300,000","0","0","0","260,364,635.64","-227,582,586.9","2,800,000","2,800,000","117,000,000","0","1,680,000","121,480,000","105,000,000","93,928,394.05","321,202.51","0","198,928,394.05","-77,448,394.05","0","-14,059,343.02","278,317,038.36"
600198,大唐电信,"4,221,482,510.45","0","0","0","0","0","0","0","0","0","0","16,719,588.82","150,080,632.67","4,388,282,731.94","3,557,871,489.18","0","0","0","0","0","340,572,857.41","162,094,401.68","344,736,970.41","4,405,275,718.68","-16,992,986.74","16,950,483.47","0","5,415,715.31","1,896.61","0","22,368,095.39","108,635,219.27","22,000,000","0","0","0","130,635,219.27","-108,267,123.88","558,661.34","558,661.34","2,693,156,637.39","0","6,962,693.23","2,700,677,991.96","2,457,572,011.09","141,556,988.93","53,495,528","-46,082,996.58","2,553,046,003.44","147,631,988.52","-340,164.86","22,031,713.04","656,724,277.9"
600199,金种子酒,"1,532,829,395.31","0","0","0","0","0","0","0","0","0","0","0","116,393,008.94","1,649,222,404.25","841,486,189.6","0","0","0","0","0","91,144,900.37","308,474,783.89","234,603,295.03","1,475,709,168.89","173,513,235.36","1,414,709.13","228,653.72","403,700","23,068,692.11","1,442,031.98","26,557,786.94","81,773,640.14","875,345","0","0","0","82,648,985.14","-56,091,198.2","539,999,985.68","0","50,000,000","0","0","589,999,985.68","125,000,000","2,528,393.67","0","1,080,000","128,608,393.67","461,391,592.01","0","578,813,629.17","984,292,250.49"
600200,江苏吴中,"3,864,483,088","0","0","0","0","0","0","0","0","0","0","40,466,218.67","188,136,705.47","4,093,086,012.14","3,756,226,819.4","0","0","0","0","0","90,037,670.54","76,104,547.22","202,817,576.91","4,125,186,614.07","-32,100,601.93","192,981,958.5","813,676.08","37,241,171.69","105,443,298.31","0","336,480,104.58","152,998,044.89","78,617,268.08","0","136,250,514.47","0","367,865,827.44","-31,385,722.86","0","0","828,751,856","0","0","828,751,856","635,300,624","37,310,548.81","0","0","672,611,172.81","156,140,683.19","-1,348,796.99","91,305,561.41","443,235,791.03"
600201,金宇集团,"653,194,487.26","0","0","0","0","0","0","0","0","0","0","0","4,227,800.53","657,422,287.79","565,554,468.66","0","0","0","0","0","73,962,550.84","66,717,107.17","46,939,886.01","753,174,012.68","-95,751,724.89","30,000,000","4,932,916.66","7,223,545.94","0","88,162.05","42,244,624.65","43,803,657.94","37,031,500","0","0","0","80,835,157.94","-38,590,533.29","0","0","550,795,000","0","284,814.18","551,079,814.18","416,610,641.75","42,147,216.03","0","0","458,757,857.78","92,321,956.4","0","-42,020,301.78","271,044,634.71"
600202,哈空调,"1,129,463,905.74","0","0","0","0","0","0","0","0","0","0","361,188.79","11,673,763.37","1,141,498,857.9","1,104,329,247.19","0","0","0","0","0","58,942,869.07","87,519,330.41","107,344,938.84","1,358,136,385.51","-216,637,527.61","0","3,000,000","27,623","0","0","3,027,623","225,480,038.56","0","0","0","0","225,480,038.56","-222,452,415.56","0","0","1,914,418,000","0","0","1,914,418,000","1,465,000,000","85,638,861.62","0","0","1,550,638,861.62","363,779,138.38","0","-75,310,804.79","184,347,139.17"
600203,福日电子,"1,480,041,936.65","0","0","0","0","0","0","0","0","0","0","112,730,284.25","136,757,746.21","1,729,529,967.11","1,567,017,773.43","0","0","0","0","0","47,412,213.93","7,060,787.06","66,416,296.79","1,687,907,071.21","41,622,895.9","0","2,166,473.9","160,760","0","77,305,800","79,633,033.9","649,485.26","0","0","0","0","649,485.26","78,983,548.64","0","0","737,481,909.88","0","0","737,481,909.88","836,693,983.94","36,325,998.04","0","1,940,600","874,960,581.98","-137,478,672.1","-164,795.55","-17,037,023.11","78,864,241.8"
600205,S山东铝,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600206,有研硅股,"754,220,694.67","0","0","0","0","0","0","0","0","0","0","8,766,854.1","124,100,393.75","887,087,942.52","664,141,344.97","0","0","0","0","0","47,288,177.03","10,420,974.06","66,872,867.67","788,723,363.73","98,364,578.79","0","0","2,602","0","0","2,602","59,409,779.57","0","0","0","0","59,409,779.57","-59,407,177.57","0","0","425,000,000","0","0","425,000,000","373,000,000","17,019,284.19","0","0","390,019,284.19","34,980,715.81","-2,368,698.21","71,569,418.82","144,398,844.13"
600207,安彩高科,"1,086,166,907.43","0","0","0","0","0","0","0","0","0","0","3,281,080.66","95,116,212.77","1,184,564,200.86","725,346,350.2","0","0","0","0","0","171,896,971.89","61,599,068.05","105,956,300.09","1,064,798,690.23","119,765,510.63","0","0","51,008,466.05","0","11,510,000","62,518,466.05","133,737,260.25","0","0","0","6,500,000","140,237,260.25","-77,718,794.2","0","0","663,000,000","0","0","663,000,000","573,250,000","55,573,330.72","0","2,645,000","631,468,330.72","31,531,669.28","-172,573.8","73,405,811.91","301,789,145.56"
600208,新湖中宝,"7,443,595,378.77","0","0","0","0","0","0","0","0","0","0","3,901,133.91","1,681,773,144.33","9,129,269,657.01","8,124,892,372.34","0","0","0","0","0","158,239,473.64","967,573,025.68","2,284,046,721.24","11,534,751,592.9","-2,405,481,935.89","303,825,997.63","192,665,923.82","1,992,848.53","268,757,135","0","767,241,904.98","35,974,236.34","1,155,085,422","0","0","0","1,191,059,658.34","-423,817,753.36","482,976,800","107,000,000","9,040,168,586","0","211,500,000","9,734,645,386","5,794,480,000","1,037,288,334.49","114,682,902.07","74,556,235","6,906,324,569.49","2,828,320,816.51","0","-978,872.74","4,456,858,426.95"
600209,罗顿发展,"207,006,356.87","0","0","0","0","0","0","0","0","0","0","0","39,534,054.86","246,540,411.73","151,968,064.78","0","0","0","0","0","19,155,863.53","9,614,410.23","17,887,478.35","198,625,816.89","47,914,594.84","0","40,000,000","342,040.6","0","0","40,342,040.6","43,994,447.64","0","0","0","0","43,994,447.64","-3,652,407.04","0","0","135,500,000","0","0","135,500,000","166,000,000","10,302,830.08","0","0","176,302,830.08","-40,802,830.08","0","3,459,357.72","59,976,774.46"
600210,紫江企业,"7,645,759,790.43","0","0","0","0","0","0","0","0","0","0","2,007,208.03","132,630,054.23","7,780,397,052.69","5,423,698,069.77","0","0","0","0","0","457,020,971.77","416,393,398.57","429,875,457.86","6,726,987,897.97","1,053,409,154.72","1,012,957,265.13","14,724,264.59","12,094,450.49","8,475,684.16","12,617,982.01","1,060,869,646.38","680,170,545.02","929,629,931.4","0","214,325,673.22","1,195,567.69","1,825,321,717.33","-764,452,070.95","10,857,559.86","10,857,559.86","3,370,699,951.13","0","1,389,000,000","4,770,557,510.99","3,434,820,441.42","698,869,390.37","35,814,824.11","500,000,000","4,633,689,831.79","136,867,679.2","4,526,193.81","430,350,956.78","1,052,834,437.49"
600211,西藏药业,"1,336,313,211.55","0","0","0","0","0","0","0","0","0","0","22,626,000","8,473,413.46","1,367,412,625.01","1,120,940,145.71","0","0","0","0","0","50,500,982.62","46,235,714.73","147,835,612.41","1,365,512,455.47","1,900,169.54","7,296,565.5","35,206.16","3,360","0","0","7,335,131.66","2,577,880.53","25,152,470","0","0","0","27,730,350.53","-20,395,218.87","0","0","8,000,000","0","7,280,850.47","15,280,850.47","0","772,966.12","0","20,302,312.33","21,075,278.45","-5,794,427.98","-1,523.61","-24,291,000.92","82,412,415.89"
600212,江泉实业,"567,055,586.67","0","0","0","0","0","0","0","0","0","0","0","19,769,699.72","586,825,286.39","320,357,033.62","0","0","0","0","0","37,866,695.7","40,583,588.38","66,748,449.22","465,555,766.92","121,269,519.47","0","13,994,600.97","135,795.96","0","0","14,130,396.93","82,973,642.77","0","0","0","0","82,973,642.77","-68,843,245.84","0","0","141,000,000","0","0","141,000,000","157,000,000","10,189,236.76","0","0","167,189,236.76","-26,189,236.76","0","26,237,036.87","55,169,109.93"
600213,亚星客车,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600215,长春经开,"303,501,879.02","0","0","0","0","0","0","0","0","0","0","0","707,233,742.5","1,010,735,621.52","597,525,146.25","0","0","0","0","0","36,138,808.53","144,213,493.26","188,029,091.48","965,906,539.52","44,829,082","0","27,200","0","0","409,270.26","436,470.26","61,144,019.18","3,672,000","0","0","19,841,640.19","84,657,659.37","-84,221,189.11","0","0","170,000,000","0","0","170,000,000","88,910,000","18,299,407.94","0","0","107,209,407.94","62,790,592.06","0","23,398,484.95","159,224,885.68"
600216,浙江医药,"5,055,287,809.43","0","0","0","0","0","0","0","0","0","0","58,925,711.02","69,448,567.9","5,183,662,088.35","2,936,417,068.31","0","0","0","0","0","229,056,684.97","339,521,089.78","362,355,072.02","3,867,349,915.08","1,316,312,173.27","0","7,640,888.95","2,828,475.29","0","95,450,000","105,919,364.24","145,896,266.52","5,498,815.5","0","0","0","151,395,082.02","-45,475,717.78","0","0","10,000,000","0","0","10,000,000","270,850,000","359,340,414.24","0","0","630,190,414.24","-620,190,414.24","-47,455,501.78","603,190,539.47","1,443,475,275.93"
600217,秦岭水泥,"884,278,657.28","0","0","0","0","0","0","0","0","0","0","0","13,415,922.61","897,694,579.89","579,532,560.53","0","0","0","0","0","182,816,671.97","132,953,749.85","65,051,284.73","960,354,267.08","-62,659,687.19","4,357,314.21","4,988","14,811,971.28","0","0","19,174,273.49","94,221,722.68","54,315,227.67","0","0","0","148,536,950.35","-129,362,676.86","2,905,800","0","630,000,000","0","0","632,905,800","456,515,093.57","43,291,717.1","0","10,175,449.81","509,982,260.48","122,923,539.52","0","-69,098,824.53","101,094,327.14"
