股票代码,简称,销售商品提供劳务收到的现金(元),客户存款和同业存放款项净增加额(元),向中央银行借款净增加额(元),向其他金融机构拆入资金净增加额(元),收到原保险合同保费取得的现金(元),收到再保险业务现金净额(元),保户储金及投资款净增加额(元),处置交易性金融资产净增加额(元),收取利息、手续费及佣金的现金(元),拆入资金净增加额(元),回购业务资金净增加额(元),收到的税费返还(元),收到的其他与经营活动有关的现金(元),经营活动现金流入小计(元),购买商品接受劳务支付的现金(元),客户贷款及垫款净增加额(元),存放中央银行和同业款项净增加额(元),支付原保险合同赔付款项的现金(元),支付利息、手续费及佣金的现金(元),支付保单红利的现金(元),支付给职工以及为职工支付的现金(元),支付的各项税费(元),支付的其他与经营活动有关的现金(元),经营活动现金流出小计(元),经营活动现金流量净额(元),收回投资所收到的现金(元),取得投资收益所收到的现金(元),处置固定资产、无形资产和其他长期资产而收回的现金(元),收回投资所收到的现金中的出售子公司收到的现金(元),收到的其他与投资活动有关的现金(元),投资活动现金流入小计(元),购建固定资产、无形资产和其他长期资产所支付的现金(元),投资所支付的现金(元),质押贷款净增加额(元),取得子公司及其他营业单位支付的现金净额(元),支付的其他与投资活动有关的现金(元),投资活动现金流出小计(元),投资活动产生的现金流量净额(元),吸收投资所收到的现金(元),吸收投资所收到的现金中的子公司吸收少数股东权益性投资收到的现金(元),借款所收到的现金(元),发行债券所收到的现金(元),收到其他与筹资活动有关的现金(元),筹资活动现金流入小计(元),偿还债务所支付的现金(元),分配股利利润或偿付利息所支付的现金(元),分配股利利润或偿付利息所支付的现金中的支付少数股东的股利(元),支付的其他与筹资活动有关的现金(元),筹资活动现金流出小计(元),筹资活动产生的现金流量净额(元),汇率变动对现金的影响(元),现金及现金等价物净增加额(元),现金及现金等价物余额(元)
600000,浦发银行,"0","459,886,000,000","486,000,000","0","0","0","0","0","0","0","0","0","21,468,000,000","684,084,000,000","0","227,004,000,000","0","0","0","0","16,743,000,000","19,924,000,000","10,424,000,000","375,678,000,000","308,406,000,000","437,088,000,000","36,016,000,000","0","0","16,000,000","473,120,000,000","2,893,000,000","785,267,000,000","0","0","0","788,160,000,000","-315,040,000,000","505,000,000","505,000,000","0","0","0","3,467,000,000","8,200,000,000","13,643,000,000","0","0","21,843,000,000","-18,376,000,000","-1,048,000,000","-26,058,000,000","266,116,000,000"
600001,邯郸钢铁,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600002,齐鲁退市,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600003,ST东北高,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600004,白云机场,"5,450,411,411.21","0","0","0","0","0","0","0","0","0","0","0","57,301,347.82","5,507,712,759.03","1,241,180,395.85","0","0","0","0","0","1,581,717,785.48","540,998,105.74","177,847,544.68","3,541,743,831.75","1,965,968,927.28","0","2,552,000","557,965.42","0","10,000,000","13,109,965.42","89,677,492.92","17,500,000","0","0","0","107,177,492.92","-94,067,527.5","0","0","0","0","0","0","882,000,000","421,102,688.23","11,675,738.26","10,931,528.67","1,314,034,216.9","-1,314,034,216.9","72,724.75","557,939,907.63","1,707,230,536.61"
600005,武钢股份,"92,071,943,040.59","0","0","0","0","0","0","0","0","0","0","5,792,378.1","157,158,516.57","92,234,893,935.26","79,495,917,713.82","0","0","0","0","0","4,787,150,221.48","2,787,033,368.21","936,638,151.98","88,006,739,455.49","4,228,154,479.77","911,000","43,850,500","228,801,269.1","0","0","273,562,769.1","2,289,473,454","376,000,000","0","0","0","2,665,473,454","-2,391,910,684.9","3,402,896","0","30,640,343,586.79","0","0","30,643,746,482.79","30,360,787,981.21","1,745,632,701.7","0","22,684,000","32,129,104,682.91","-1,485,358,200.12","-5,964,999.55","344,920,595.2","1,958,588,491.93"
600006,东风汽车,"16,800,152,784.59","0","0","0","0","0","0","0","0","0","0","95,883,602.18","404,735,883.14","17,300,772,269.91","13,896,822,603.92","0","0","0","0","0","1,357,161,289.98","961,278,275.18","1,602,763,837.03","17,818,026,006.11","-517,253,736.2","177,265,683.79","283,439,720.8","1,000,239,468.7","0","24,921,524.43","1,485,866,397.72","442,388,732.61","259,141,127.52","0","0","0","701,529,860.13","784,336,537.59","0","0","32,497,423","0","437,345,724.11","469,843,147.11","37,103,098.3","59,321,856.33","400,000","401,453,220.22","497,878,174.85","-28,035,027.74","5,915,692.17","244,963,465.82","3,664,143,239.04"
600007,中国国贸,"2,077,619,114","0","0","0","0","0","0","0","0","0","0","0","100,063,983","2,177,683,097","239,304,260","0","0","0","0","0","257,506,814","350,888,590","232,572,118","1,080,271,782","1,097,411,315","1,706,000,000","0","426,475","0","8,298,883","1,714,725,358","528,673,478","1,706,000,000","0","0","0","2,234,673,478","-519,948,120","0","0","0","0","0","0","226,030,000","371,642,986","650,000","0","597,672,986","-597,672,986","151,130","-20,058,661","423,912,391"
600008,首创股份,"3,903,016,622.73","0","0","0","0","0","0","0","0","0","0","1,891,698.3","456,792,210.63","4,361,700,531.66","2,372,128,999.82","0","0","0","0","0","768,667,697.58","424,610,263.05","689,394,959.68","4,254,801,920.13","106,898,611.53","444,247,880","648,744,950.12","39,540,687.31","0","1,137,727,053.17","2,871,195,404.29","1,413,396,279.54","580,190,223.35","0","0","128,383,809.85","2,121,970,312.74","749,225,091.55","19,431,662.75","7,431,662.75","6,517,653,992.57","1,110,735,601.7","8,522,163.23","7,656,343,420.25","6,810,870,351.35","965,160,511.07","23,402,314.82","45,874,455.66","7,821,905,318.08","-165,561,897.83","-3,836,887.82","686,724,917.43","3,007,780,299.98"
600009,上海机场,"5,424,773,437.6","0","0","0","0","0","0","0","0","0","0","0","241,872,855.95","5,666,646,293.55","825,738,592.62","0","0","0","0","0","1,058,580,806.61","508,850,244.12","424,671,320.17","2,817,840,963.52","2,848,805,330.03","0","565,165,589.82","1,030,218.29","0","0","566,195,808.11","530,400,448.63","45,965,036.15","0","0","0","576,365,484.78","-10,169,676.67","0","0","0","0","0","0","0","958,597,963.9","115,578,774.83","0","958,597,963.9","-958,597,963.9","-41.95","1,880,037,647.51","6,675,736,780.11"
600010,包钢股份,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600011,华能国际,"150,586,379,644","0","0","0","0","0","0","0","0","0","0","252,204,119","964,984,232","151,803,567,995","-89,755,644,538","0","0","0","0","0","-5,730,951,689","-14,352,362,958","-1,725,179,457","-111,564,138,642","40,239,429,353","102,783,954","408,165,722","166,459,413","0","209,243,098","929,450,607","-17,729,929,699","-2,227,060,444","0","36,598,960","-26,710,631","-19,983,700,774","-19,054,250,167","868,224,499","868,224,499","46,405,175,479","31,435,000,000","274,471,832","78,982,871,810","-88,758,368,061","-11,781,939,649","-539,875,814","682,652,301","-101,222,960,011","-22,240,088,201","-108,805,375","-1,163,714,390","9,341,672,995"
600012,皖通高速,"2,249,746,404.95","0","0","0","0","0","0","0","0","0","0","0","61,816,145.15","2,311,562,550.1","171,625,987.06","0","0","0","0","0","212,844,397.78","404,216,135.6","29,749,347.61","818,435,868.05","1,493,126,682.05","0","38,999,085.64","55,650","0","7,531,447.88","46,586,183.52","1,108,949,148.69","0","0","0","488,402,840.44","1,597,351,989.13","-1,550,765,805.61","0","0","603,074,970.71","0","0","603,074,970.71","228,028,185.41","534,575,257.09","66,629,076.34","0","762,603,442.5","-159,528,471.79","0","-217,167,595.35","545,670,023.9"
600015,华夏银行,"0","191,323,000,000","0","0","0","0","0","0","73,620,000,000","0","0","0","381,000,000","299,230,000,000","0","104,644,000,000","29,128,000,000","0","35,026,000,000","0","7,909,000,000","9,098,000,000","8,879,000,000","218,499,000,000","80,731,000,000","32,928,000,000","8,132,000,000","8,000,000","0","0","41,068,000,000","1,206,000,000","46,327,000,000","0","0","0","47,533,000,000","-6,465,000,000","566,000,000","566,000,000","0","0","0","566,000,000","0","3,644,000,000","0","0","3,644,000,000","-3,078,000,000","-6,000,000","71,182,000,000","216,347,000,000"
600016,民生银行,"0","29,117,000,000","74,000,000","0","0","0","0","0","200,587,000,000","0","0","0","21,618,000,000","420,820,000,000","0","202,173,000,000","1,414,000,000","0","93,566,000,000","0","19,174,000,000","24,301,000,000","35,002,000,000","456,058,000,000","-35,238,000,000","212,739,000,000","10,671,000,000","690,000,000","0","0","224,100,000,000","0","283,121,000,000","0","0","14,700,000,000","297,821,000,000","-73,721,000,000","121,000,000","121,000,000","0","19,912,000,000","0","20,033,000,000","0","12,236,000,000","9,000,000","0","12,236,000,000","7,797,000,000","-405,000,000","-101,567,000,000","157,001,000,000"
600017,日照港,"4,058,202,598.82","0","0","0","0","0","0","0","0","0","0","0","1,037,530,237.14","5,095,732,835.96","2,049,443,786.54","0","0","0","0","0","674,066,269.98","337,965,029.18","1,151,838,026.49","4,213,313,112.19","882,419,723.77","0","46,397,000","153,526.09","0","60,000,000","106,550,526.09","957,577,055.52","19,000,000","0","-143,820,127.42","0","832,756,928.1","-726,206,402.01","0","0","2,876,670,000","0","270,000,000","3,146,670,000","3,151,725,752.2","220,645,582.65","6,838,000","20,917,014.01","3,393,288,348.86","-246,618,348.86","0","-90,405,027.1","778,015,685.45"
600018,上港集团,"28,279,370,860.66","0","0","0","0","0","0","0","0","0","0","443,233,083.98","5,901,661,641.96","34,624,265,586.6","13,796,136,046.32","0","0","0","0","0","3,916,887,085.63","3,010,966,969.23","5,287,597,368.34","26,011,587,469.52","8,612,678,117.08","1,500,000,000","660,932,125.59","47,074,348.37","0","0","2,208,006,473.96","2,592,661,000.18","7,264,163,642.81","0","0","263,737,844.79","10,120,562,487.78","-7,912,556,013.82","15,000,000","15,000,000","9,107,144,000","0","0","9,122,144,000","8,202,655,509","5,177,473,871.11","1,159,553,535.64","0","13,380,129,380.11","-4,257,985,380.11","-18,626,500.14","-3,576,489,776.99","5,400,557,985.5"
600019,宝钢股份,"217,407,004,289.63","0","0","0","0","0","0","0","358,269,102.7","0","0","238,846,824.18","1,194,948,436.94","219,428,324,060.25","188,006,203,558.61","309,733,952.49","154,364,544.15","0","207,481,007.69","0","9,058,768,740.54","6,241,284,298.55","2,592,369,799.77","207,337,847,426.2","12,090,476,634.05","2,473,460,325.78","714,204,553.22","2,776,539,201.27","0","5,913,508,465.43","11,877,712,545.7","13,957,701,194.53","5,715,168,122.63","0","-2,491,785.46","924,191,732.71","20,594,569,264.41","-8,716,856,718.71","164,984,323.04","164,984,323.04","80,804,142,620.92","4,809,160,790.5","0","85,778,287,734.46","78,436,733,066.28","3,658,946,834.3","150,236,147.39","0","85,179,154,032.58","599,133,701.88","-6,008,842.15","3,966,744,775.07","11,598,852,396.93"
600020,中原高速,"3,921,523,441.29","0","0","0","0","0","0","0","0","0","0","0","555,452,309.86","4,476,975,751.15","1,109,652,073.08","0","0","0","0","0","365,351,288.25","371,572,545.67","451,823,946.32","2,298,399,853.32","2,178,575,897.83","0","119,767,311.06","324,200,617.34","0","98,472,911.3","542,440,839.7","2,616,724,963.43","548,833,838","0","0","2,083,113.47","3,167,641,914.9","-2,625,201,075.2","0","0","7,135,570,000","2,993,250,000","0","10,128,820,000","6,528,787,959.4","1,541,206,086.15","638,820.87","14,588,453.45","8,084,582,499","2,044,237,501","0","1,597,612,323.63","3,630,424,648.47"
600021,上海电力,"17,491,622,785.15","0","0","0","0","0","0","0","0","0","0","9,956,516.43","140,235,090.44","17,641,814,392.02","10,649,121,789.63","0","0","0","0","0","1,679,585,527.04","1,467,176,421.48","407,341,648.01","14,203,225,386.16","3,438,589,005.86","5,000,000","621,602,783.44","383,318,573.37","0","14,566,621.44","1,024,487,978.25","4,694,265,561.29","5,854,787.99","0","102,260,337","190,000","4,802,570,686.28","-3,778,082,708.03","139,047,308.73","139,047,308.73","10,208,676,000","0","57,994,878.74","10,405,718,187.47","8,499,621,748.69","1,620,341,811.28","285,500,146.92","184,653,462.58","10,304,617,022.55","101,101,164.92","-18,335,835.37","-256,728,372.62","1,469,715,121.84"
600022,山东钢铁,"41,448,709,086.91","0","0","0","0","0","0","0","0","0","0","664,179","279,341,160.15","41,728,714,426.06","33,121,217,766.83","0","0","0","0","0","3,284,444,871.33","1,418,376,439.67","723,163,117.75","38,547,202,195.58","3,181,512,230.48","0","0","43,440,809","0","0","264,097,671.43","1,735,715,831.73","0","0","0","0","1,735,715,831.73","-1,471,618,160.3","0","0","21,092,893,879.33","0","0","21,092,893,879.33","21,589,575,012.21","1,190,442,453.3","1,646,047.89","865,059,080","23,645,076,545.51","-2,552,182,666.18","31,164,184.92","-811,124,411.08","1,917,250,579.97"
600026,中海发展,"11,502,425,113.05","0","0","0","0","0","0","0","0","0","0","201,732,734.32","881,319,556.7","12,585,477,404.07","8,739,058,854.34","0","0","0","0","0","1,862,572,097.15","65,099,931.71","363,905,601.78","11,030,636,484.98","1,554,840,919.09","212,000,000","22,278,089.74","243,621,110.8","0","0","477,899,200.54","3,862,599,179.03","755,573,870.25","0","0","0","4,618,173,049.28","-4,140,273,848.74","14,707,464.96","14,707,464.96","9,463,009,123.89","0","0","9,477,716,588.85","7,160,917,701.06","993,853,899.04","60,720.64","85,694,477.39","8,240,466,077.49","1,237,250,511.36","-18,358,331","-1,366,540,749.29","1,919,204,136.32"
600027,华电国际,"77,125,916,000","0","0","0","0","0","0","0","0","0","0","13,801,000","972,814,000","78,112,531,000","45,084,173,000","0","0","0","0","0","3,480,479,000","5,624,454,000","2,037,767,000","56,226,873,000","21,885,658,000","820,915,000","312,261,000","23,424,000","0","278,292,000","1,922,435,000","15,328,153,000","297,412,000","0","427,810,000","54,858,000","16,108,233,000","-14,185,798,000","715,378,000","715,378,000","58,800,830,000","0","182,136,000","59,698,344,000","60,274,539,000","7,171,081,000","256,366,000","92,642,000","67,538,262,000","-7,839,918,000","0","-140,058,000","2,920,016,000"
600028,中国石化,"3,214,962,000,000","0","0","0","0","0","0","0","0","0","0","1,747,000,000","22,396,000,000","3,239,105,000,000","-2,691,495,000,000","0","0","0","0","0","-55,731,000,000","-296,896,000,000","-43,090,000,000","-3,087,212,000,000","151,893,000,000","4,198,000,000","1,496,000,000","1,550,000,000","0","2,499,000,000","9,743,000,000","-154,946,000,000","-33,487,000,000","0","0","-50,000,000","-188,483,000,000","-178,740,000,000","32,102,000,000","12,696,000,000","1,142,890,000,000","0","0","1,174,992,000,000","-1,105,457,000,000","-37,967,000,000","-1,346,000,000","-49,000,000","-1,143,473,000,000","13,519,000,000","-82,000,000","4,590,000,000","15,046,000,000"
600029,南方航空,"108,454,000,000","0","0","0","0","0","0","0","0","0","0","0","1,398,000,000","109,852,000,000","80,697,000,000","0","0","0","0","0","14,399,000,000","2,718,000,000","910,000,000","98,724,000,000","11,128,000,000","0","52,000,000","205,000,000","0","8,726,000,000","8,983,000,000","11,987,000,000","72,000,000","0","0","7,980,000,000","20,039,000,000","-11,056,000,000","560,000,000","560,000,000","38,324,000,000","500,000,000","0","39,384,000,000","34,638,000,000","2,437,000,000","87,000,000","277,000,000","37,352,000,000","2,032,000,000","-16,000,000","2,088,000,000","12,170,000,000"
600030,中信证券,"0","0","0","0","0","0","0","0","13,962,474,663.51","1,810,000,000","12,478,240,734.46","0","2,552,294,653.24","34,728,045,850.06","0","0","0","0","2,959,668,934.32","0","4,860,289,138.46","1,831,935,181.99","3,849,395,288.65","53,337,615,194.01","-18,609,569,343.95","4,518,536,638.57","3,763,599,622.53","0","0","2,458,164.93","8,284,594,426.03","332,968,219.45","3,061,377,296.36","0","119,764,460.76","0","3,514,109,976.57","4,770,484,449.46","355,005,724.27","355,005,724.27","1,162,000,000","23,761,170,975.18","0","25,278,176,699.45","888,763,054.36","4,018,382,919.58","12,445,075.92","73,174,624.5","4,980,320,598.44","20,297,856,101.01","-351,822,372.92","6,106,948,833.6","65,794,232,866.52"
600031,三一重工,"37,306,261,000","0","0","0","0","0","0","0","0","0","0","384,482,000","2,096,869,000","39,787,612,000","24,143,681,000","0","0","0","0","0","3,907,620,000","2,618,593,000","6,348,389,000","37,018,283,000","2,769,329,000","2,270,000","552,597,000","499,362,000","0","324,304,000","1,383,252,000","2,201,903,000","1,006,999,000","0","0","0","3,208,902,000","-1,825,650,000","179,869,000","179,869,000","23,701,083,000","0","0","23,880,952,000","23,321,138,000","3,141,933,000","0","1,243,144,000","27,706,215,000","-3,825,263,000","-44,929,000","-2,926,513,000","5,347,706,000"
600033,福建高速,"2,462,508,905.64","0","0","0","0","0","0","0","0","0","0","0","26,680,606.19","2,489,189,511.83","190,287,266.98","0","0","0","0","0","154,567,135.67","263,949,423.38","54,008,138.28","662,811,964.31","1,826,377,547.52","0","0","0","0","0","0","498,452,865.9","0","0","0","19,150","498,472,015.9","-498,472,015.9","0","0","394,768,149.54","0","536,232","395,304,381.54","940,808,649.54","897,955,331.29","147,760,000","168,700,000","2,007,463,980.83","-1,612,159,599.29","0","-284,254,067.67","341,280,214.87"
600035,楚天高速,"993,093,077.28","0","0","0","0","0","0","0","0","0","0","0","27,220,736.3","1,020,313,813.58","95,821,605.74","0","0","0","0","0","117,970,174.07","150,582,132.66","26,139,731.17","390,513,643.64","629,800,169.94","371,522,089.07","0","901,800.35","0","0","372,423,889.42","1,911,697,669.11","0","0","0","0","1,911,697,669.11","-1,539,273,779.69","0","0","928,976,359.68","497,898,682.5","0","1,426,875,042.18","988,000,000","520,582,510.65","0","950,000","1,509,532,510.65","-82,657,468.47","0","-992,131,078.22","650,132,900"
600036,招商银行,"0","242,832,000,000","0","255,490,000,000","0","0","0","0","181,159,000,000","0","0","0","29,472,000,000","722,035,000,000","0","294,773,000,000","34,993,000,000","0","66,201,000,000","0","24,216,000,000","24,673,000,000","23,650,000,000","602,882,000,000","119,153,000,000","552,287,000,000","21,849,000,000","405,000,000","0","0","574,543,000,000","8,211,000,000","798,001,000,000","0","0","0","806,212,000,000","-231,669,000,000","81,000,000","81,000,000","0","4,000,000,000","0","69,827,000,000","0","13,593,000,000","0","0","58,815,000,000","11,012,000,000","-1,402,000,000","-102,906,000,000","349,949,000,000"
600037,歌华有线,"2,249,150,519.33","0","0","0","0","0","0","0","0","0","0","0","7,982,568.8","2,257,133,088.13","554,835,861.69","0","0","0","0","0","477,056,925.79","107,440,686.73","86,506,456.81","1,225,839,931.02","1,031,293,157.11","22,742,823","15,311,630.57","5,444,316.79","0","128,141,622.71","171,640,393.07","654,606,176.41","139,871,498","0","0","9,422,050","803,899,724.41","-632,259,331.34","0","0","0","0","2,588,000","2,588,000","0","117,790,096.9","0","390,764.71","118,180,861.61","-115,592,861.61","-332,257.5","283,108,706.66","3,491,434,821.44"
600038,哈飞股份,"11,025,533,855.46","0","0","0","0","0","0","0","0","0","0","10,057,449.89","524,200,764.43","11,559,792,069.78","9,579,085,242.81","0","0","0","0","0","1,051,097,695.07","110,738,908.7","587,836,989.39","11,328,758,835.97","231,033,233.81","0","0","180,110","0","697,609.14","877,719.14","255,801,976.54","0","0","0","34,348,490.76","290,150,467.3","-289,272,748.16","1,079,400,000","0","800,500,000","0","1,384,591,405","3,264,491,405","804,650,000","96,901,749.01","0","1,701,096,810.91","2,602,648,559.92","661,842,845.08","-6,835.17","603,596,495.56","2,957,624,185.74"
600039,四川路桥,"19,543,643,926.13","0","0","0","0","0","0","0","0","0","0","0","1,484,697,003.85","21,028,340,929.98","16,539,543,588.89","0","0","0","0","0","1,067,284,569.55","356,055,443.7","1,186,783,389.61","19,149,666,991.75","1,878,673,938.23","585,971,903.24","12,278,320.55","2,180,954.45","0","21,087,445.19","621,518,623.43","3,813,964,266.05","317,077,292.63","0","0","4,465,825.15","4,135,507,383.83","-3,513,988,760.4","2,304,338,996.85","1,779,000","8,936,436,337.93","1,488,000,000","158,976,384.24","12,887,751,719.02","6,532,457,349","1,325,686,510.89","30,780,208.07","350,956,808.71","8,209,100,668.6","4,678,651,050.42","206,669.35","3,043,542,897.6","5,611,847,362.1"
600048,保利地产,"108,813,710,317.04","0","0","0","0","0","0","0","0","0","0","0","15,461,547,458.14","124,275,257,775.18","98,055,416,580.85","0","0","0","0","0","1,995,195,904.9","17,598,785,316.49","16,379,966,750.93","134,029,364,553.17","-9,754,106,777.99","120,000,000","87,301,232.86","522,010.08","0","0","207,823,242.94","101,873,897.47","1,629,000,000","0","702,799,424.43","0","2,433,673,321.9","-2,225,850,078.96","4,512,020,052","4,512,020,052","60,680,580,000","3,013,185,429.55","0","68,205,785,481.55","46,713,665,086.15","8,841,862,603.64","402,598,716.48","144,311,752.51","55,699,839,442.3","12,505,946,039.25","6,149,987.12","532,139,169.42","33,112,173,949.23"
600050,中国联通,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600051,宁波联合,"3,977,483,577.3","0","0","0","0","0","0","0","0","0","0","186,812,216.61","533,700,295.2","4,697,996,089.11","4,529,936,434.65","0","0","0","0","0","114,664,650.76","161,609,141.67","616,014,153.31","5,422,224,380.39","-724,228,291.28","109,617,346.6","19,154,818.2","401,161.08","0","4,312,850.78","164,117,142.13","63,043,128.75","0","0","0","0","63,043,128.75","101,074,013.38","22,050,000","22,050,000","2,189,870,909.62","0","0","2,211,920,909.62","1,696,846,943.55","146,027,930.78","0","26,990,333.33","1,869,865,207.66","342,055,701.96","-354,164.95","-281,452,740.89","530,981,258.83"
600052,浙江广厦,"2,455,582,322.05","0","0","0","0","0","0","0","0","0","0","0","53,382,728.68","2,508,965,050.73","1,836,931,994.74","0","0","0","0","0","81,859,257.23","306,752,514.36","147,760,782.23","2,373,304,548.56","135,660,502.17","192,178,082.19","42,377,513.07","126,945","0","4,954,438.5","239,636,978.76","14,316,902.01","925,100,000","0","0","0","939,416,902.01","-699,779,923.25","250,000","250,000","3,789,300,000","0","752,357,716.24","4,541,907,716.24","2,679,350,000","515,989,592.5","0","779,511,003.12","3,974,850,595.62","567,057,120.62","259.77","2,937,959.31","196,111,436.14"
600053,中江地产,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600054,黄山旅游,"1,302,618,223.27","0","0","0","0","0","0","0","0","0","0","0","322,507,585.26","1,625,125,808.53","501,061,887.52","0","0","0","0","0","240,491,053.24","185,434,644.83","457,416,267.09","1,384,403,852.68","240,721,955.85","0","208,100","565,924.32","0","1,624,391.34","2,398,415.66","177,626,513.07","300,000","0","0","0","177,926,513.07","-175,528,097.41","800,000","800,000","1,302,265,884","0","6,000,000","1,309,065,884","1,336,500,000","51,070,828.93","0","985,291.67","1,388,556,120.6","-79,490,236.6","705.58","-14,295,672.58","317,879,870.26"
600055,华润万东,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600056,中国医药,"17,012,649,510.4","0","0","0","0","0","0","0","0","0","0","228,055,811.4","434,677,187.02","17,675,382,508.82","16,073,408,314.81","0","0","0","0","0","464,176,976.11","459,803,897.69","692,231,642.76","17,689,620,831.37","-14,238,322.55","0","10,063,868.59","131,234","0","13,434,200","23,629,302.59","94,421,952.67","22,307,148","0","0","0","116,729,100.67","-93,099,798.08","2,000,000","2,000,000","2,067,140,000","0","0","2,069,140,000","2,087,347,010.42","283,828,222.2","1,005,463.98","0","2,371,175,232.62","-302,035,232.62","-755,763.86","-410,129,117.11","1,692,333,623.4"
600057,象屿股份,"39,045,945,671.75","0","0","0","0","0","0","0","0","0","0","5,137,960.92","208,344,531.9","39,259,428,164.57","43,024,537,333.92","0","0","0","0","0","233,635,918.2","158,670,951.8","522,861,138.38","43,939,705,342.3","-4,680,277,177.73","151,139,505.22","128,358,310.75","1,583,825.17","0","2,030,000","283,111,641.14","90,981,286.27","103,361,704.69","0","0","0","194,342,990.96","88,768,650.18","102,450,000","102,450,000","19,568,734,854.19","0","28,469,070.3","19,699,653,924.49","14,816,896,264.71","207,967,956.57","9,220,939.5","750,000","15,025,614,221.28","4,674,039,703.21","9,693,100.38","92,224,276.04","681,673,785.33"
600058,五矿发展,"194,229,377,570.33","0","0","0","0","0","0","0","0","0","0","290,215,825.89","882,689,265.62","195,402,282,661.84","194,795,632,124.01","0","0","0","0","0","1,060,193,759.15","799,552,389.43","1,839,213,005.05","198,494,591,277.64","-3,092,308,615.8","2,601,370.41","3,646,691.26","20,003,226.71","0","0","42,001,288.38","706,629,397.27","20,081,250","0","0","0","726,710,647.27","-684,709,358.89","0","0","25,516,223,690.39","0","7,355,500","25,523,579,190.39","21,242,431,735.5","582,261,523.08","20,712,161.11","63,480","21,824,756,738.58","3,698,822,451.81","-1,510,411.66","-79,705,934.54","1,596,029,121.4"
600059,古越龙山,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600060,海信电器,"26,898,482,084.36","0","0","0","0","0","0","0","0","0","0","8,696,583.13","536,462,890.12","27,443,641,557.61","21,176,399,595.47","0","0","0","0","0","1,705,915,656.67","1,339,104,326.19","1,907,264,336.82","26,128,683,915.15","1,314,957,642.46","1,482,000,000","61,318,150.59","2,719,145.72","0","0","1,546,358,642.81","546,657,318.82","500,000,000","0","13,574,100","13,463,714.16","1,073,695,132.98","472,663,509.83","56,260,160","52,753,400","0","0","0","56,260,160","0","486,643,732.1","3,185,000","0","486,643,732.1","-430,383,572.1","-3,791,802.51","1,353,445,777.68","2,906,008,459.13"
600061,中纺投资,"4,623,158,819.03","0","0","0","0","0","0","0","0","0","0","18,321,194.4","5,256,330.35","4,646,736,343.78","4,460,279,178.25","0","0","0","0","0","97,744,873.85","26,632,359.02","110,648,133.74","4,695,304,544.86","-48,568,201.08","1,890,902,307.99","1,035,287.41","429,110.34","0","0","1,892,366,705.74","18,550,663.37","1,890,902,307.99","0","0","0","1,909,452,971.36","-17,086,265.62","0","0","1,623,567,886.97","0","0","1,623,567,886.97","1,509,965,827.33","30,115,200.94","0","0","1,540,081,028.27","83,486,858.7","-1,653,867","16,178,525","236,338,751.23"
600062,华润双鹤,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600063,皖维高新,"3,683,814,395.35","0","0","0","0","0","0","0","0","0","0","5,148,997.88","101,962,214.44","3,790,925,607.67","2,924,431,554.57","0","0","0","0","0","251,993,233.69","70,560,853.5","192,113,203.9","3,439,098,845.66","351,826,762.01","222,046,456.85","23,158,103.62","2,479,371.91","0","16,649,646.3","264,333,578.68","415,329,689.81","250,311,922.47","0","0","0","665,641,612.28","-401,308,033.6","0","0","2,527,387,423.5","0","0","2,527,387,423.5","2,341,427,660.34","171,282,656.02","0","0","2,512,710,316.36","14,677,107.14","-6,405,066.45","-41,209,230.9","198,109,819.25"
600064,南京高科,"3,951,708,638.36","0","0","0","0","0","0","-18,783,002.21","26,747,265.28","0","0","0","49,804,485.73","4,009,477,387.16","1,874,488,253.74","128,220,000","0","0","493,390.32","0","143,987,180.51","402,241,674.73","550,244,912.2","3,099,675,411.5","909,801,975.66","118,024,467.49","261,141,700.49","4,272,131.52","0","0","383,438,299.5","26,039,239.66","130,387,592.65","0","12,000,422.42","0","168,427,254.73","215,011,044.77","0","0","5,172,103,488.88","0","0","5,172,103,488.88","5,859,221,917.47","483,357,681.03","0","774,000","6,343,353,598.5","-1,171,250,109.62","0","-46,437,089.19","1,001,062,241.97"
600065,*ST联谊,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
