股票代码,简称,国家持有的有限售条件流通股份数,国有法人持有的有限售条件流通股份数,其他有限售条件的内资流通股份数,境内法人持有的有限售条件流通股份数,境内自然人持有的有限售条件流通股份数,有限售条件的外资流通股份数,境外法人持有的有限售条件流通股份数,境外自然人持有的有限售条件流通股份数,其他有限售股流通股数,有限售条件流通股数,无限售条件人民币普通股数,无限售条件境内上市的外资股数,无限售条件境外上市的外资股数,其他无限售条件已上市流通股份数,无限售条件流通股份合计,股份总数,国家持有的有限售条件流通股份占总股本比例(%),国有法人持有的有限售条件流通股份占总股本比例(%),其他有限售条件的内资流通股份占总股本比例(%),境内法人持有的有限售条件流通股份占总股本比例(%),境内自然人持有的有限售条件流通股份占总股本比例(%),有限售条件的外资流通股份占总股本比例(%),境外法人持有的有限售条件流通股份占总股本比例(%),境外自然人持有的有限售条件流通股份占总股本比例(%),其他有限售股流通股份占总股本比例(%),有限售条件流通股占总股本比例(%),无限售条件人民币普通股占总股本比例(%),无限售条件境内上市的外资股占总股本比例(%),无限售条件境外上市的外资股占总股本比例(%),其他无限售条件已上市流通股份占总股本比例(%),无限售条件流通股占总股本比例(%),股份总数占总股本比例(%)
600056,中国医药,"0","29,932,640","98,122,256","98,122,256","0","0","0","0","0","128,054,896","884,458,504","0","0","0","884,458,504","1,012,513,400","-",2.96,9.69,9.69,"-","-","-","-","-",12.65,87.35,"-","-","-",87.35,100.0
600057,象屿股份,"0","482,923,077","123,487,179","0","0","0","0","0","0","606,410,256","429,840,000","0","0","0","429,840,000","1,036,250,256","-",46.6,11.92,"-","-","-","-","-","-",58.52,41.48,"-","-","-",41.48,100.0
600058,五矿发展,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600059,古越龙山,"0","0","0","0","0","0","0","0","0","0","808,524,165","0","0","0","808,524,165","808,524,165","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600060,海信电器,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600061,中纺投资,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600062,华润双鹤,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600063,皖维高新,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600064,南京高科,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600065,*ST联谊,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600066,宇通客车,"0","0","232,467,820","206,970,000","25,497,820","0","0","0","0","232,467,820","1,244,864,442","0","0","0","1,244,864,442","1,477,332,262","-","-",15.74,14.01,1.73,"-","-","-","-",15.74,84.26,"-","-","-",84.26,100.0
600067,冠城大通,"0","0","0","0","0","0","0","0","0","0","1,193,342,059","0","0","0","1,193,342,059","1,193,342,059","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600068,葛洲坝,"0","530,083,799","587,234,636","587,234,636","0","0","0","0","0","1,117,318,435","3,487,458,977","0","0","0","3,487,458,977","4,604,777,412","-",11.51,12.75,12.75,"-","-","-","-","-",24.26,75.74,"-","-","-",75.74,100.0
600069,银鸽投资,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600070,浙江富润,"0","0","0","0","0","0","0","0","0","0","274,317,732","0","0","0","274,317,732","274,317,732","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600071,凤凰光学,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600072,中船股份,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600073,上海梅林,"0","0","114,994,331","0","0","0","0","0","0","114,994,331","822,735,141","0","0","0","822,735,141","937,729,472","-",0.0,12.26,"-","-","-","-","-","-",12.26,87.74,"-","-","-",87.74,100.0
600074,*ST中达,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600075,新疆天业,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600076,青鸟华光,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600077,宋都股份,"0","0","249,157,894","249,157,894","0","0","0","0","0","249,157,894","1,090,964,432","0","0","0","1,090,964,432","1,340,122,326","-","-",18.59,18.59,0.0,"-","-","-","-",18.59,81.41,"-","-","-",81.41,100.0
600078,澄星股份,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600079,人福医药,"0","0","22,856,681","22,856,681","0","0","0","0","0","22,856,681","505,920,541","0","0","0","505,920,541","528,777,222","-","-",4.32,4.32,0.0,"-","-","-","-",4.32,95.68,"-","-","-",95.68,100.0
600080,金花股份,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600081,东风科技,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600082,海泰发展,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600083,博信股份,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600084,中葡股份,"0","0","0","0","0","0","0","0","0","313,807,530","809,919,300","0","0","0","809,919,300","1,123,726,830","-","-","-","-","-","-","-","-","-",27.93,72.07,"-","-","-",72.07,100.0
600085,同仁堂,"0","0","0","0","0","0","0","0","0","0","1,311,230,748","0","0","0","1,311,230,748","1,311,230,748","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600086,东方金钰,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600087,*ST长油,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600088,中视传媒,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600089,特变电工,"0","0","74,220,700","0","74,220,700","0","0","0","0","74,220,700","3,165,912,986","0","0","0","3,165,912,986","3,240,133,686","-","-",2.29,"-",2.29,"-","-","-","-",2.29,97.71,"-","-","-",97.71,100.0
600090,啤酒花,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600091,ST明科,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600092,S*ST精密,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600093,禾嘉股份,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600094,大名城,"0","0","500,000,000","500,000,000","0","0","0","0","0","500,000,000","1,312,836,847","198,720,095","0","0","1,511,556,942","2,011,556,942","-","-",24.86,24.86,"-","-","-","-","-",24.86,65.26,9.88,"-","-",75.14,100.0
600095,哈高科,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600096,云天化,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600097,开创国际,"0","0","0","0","0","0","0","0","0","0","202,597,901","0","0","0","202,597,901","202,597,901","-",0.0,"-","-","-","-","-","-","-",0.0,100.0,"-","-","-",100.0,100.0
600098,广州发展,"0","288,822,071","0","0","0","0","0","0","0","288,822,071","2,437,374,487","0","0","0","2,437,374,487","2,726,196,558","-",10.59,"-","-","-","-","-","-","-",10.59,89.41,"-","-","-",89.41,100.0
600099,林海股份,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600100,同方股份,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600101,明星电力,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600102,莱钢股份,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600103,青山纸业,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600104,上汽集团,"0","0","0","0","0","0","0","0","0","0","11,025,566,629","0","0","0","11,025,566,629","11,025,566,629","-",0.0,"-","-","-","-","-","-","-",0.0,100.0,"-","-","-",100.0,100.0
600105,永鼎股份,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600106,重庆路桥,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600107,美尔雅,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600108,亚盛集团,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600109,国金证券,"0","0","0","0","0","0","0","0","0","0","2,836,859,310","0","0","0","2,836,859,310","2,836,859,310","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600110,中科英华,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600111,包钢稀土,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600112,长征电气,
600113,浙江东日,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600114,东睦股份,"0","0","113,428,517","102,928,517","10,500,000","97,770,000","97,770,000","0","0","211,198,517","166,017,000","0","0","0","166,017,000","377,215,517","-","-",30.07,27.29,2.78,25.92,25.92,"-","-",55.99,44.01,"-","-","-",44.01,100.0
600115,东方航空,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600116,三峡水利,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600117,西宁特钢,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600118,中国卫星,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600119,长江投资,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600120,浙江东方,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600121,郑州煤电,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600122,宏图高科,"0","0","6,225,000","0","6,225,000","0","0","0","0","6,225,000","1,140,273,350","0","0","0","1,140,273,350","1,146,498,350","-","-",0.55,"-",0.55,"-","-","-","-",0.55,99.45,"-","-","-",99.45,100.0
600123,兰花科创,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600125,铁龙物流,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600126,杭钢股份,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600127,金健米业,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600128,弘业股份,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600129,太极集团,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600130,波导股份,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600131,岷江水电,"0","105,606,532","1,151,691","1,151,691","0","0","0","0","0","106,758,223","397,366,932","0","0","0","397,366,932","504,125,155","-",20.95,0.23,0.23,"-","-","-","-","-",21.18,78.82,"-","-","-",78.82,100.0
600132,重庆啤酒,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600133,东湖高新,"0","96,308,869","0","0","0","0","0","0","0","96,308,869","537,948,915","0","0","0","537,948,915","634,257,784","-",15.18,0.0,0.0,"-","-","-","-","-",15.18,84.82,"-","-","-",84.82,100.0
600135,乐凯胶片,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600136,道博股份,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600137,浪莎股份,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600138,中青旅,"0","31,021,776","69,793,224","69,793,224","0","0","0","0","0","100,815,000","623,025,000","0","0","0","623,025,000","723,840,000",0.0,4.29,9.64,9.64,"-","-","-","-","-",13.93,86.07,"-","-","-",86.07,100.0
600139,西部资源,"0","0","0","0","0","0","0","0","0","0","661,890,508","0","0","0","661,890,508","661,890,508","-","-",0.0,0.0,"-","-","-","-","-",0.0,100.0,"-","-","-",100.0,100.0
600141,兴发集团,"0","28,512,826","95,344,295","95,344,295","0","0","0","0","0","123,857,121","406,877,201","0","0","0","406,877,201","530,734,322","-",5.37,17.96,17.96,"-","-","-","-","-",23.33,76.66,"-","-","-",76.66,100.0
600143,金发科技,"0","0","0","0","0","0","0","0","0","0","2,560,000,000","0","0","0","2,560,000,000","2,560,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600145,国创能源,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600146,大元股份,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600148,长春一东,
600149,廊坊发展,"0","0","0","0","0","0","0","0","0","0","380,160,000","0","0","0","380,160,000","380,160,000","-",0.0,"-","-","-","-","-","-","-",0.0,100.0,"-","-","-",100.0,100.0
600150,中国船舶,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600151,航天机电,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600152,维科精华,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600153,建发股份,"0","0","0","0","0","0","0","0","0","0","2,835,200,530","0","0","0","2,835,200,530","2,835,200,530","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600155,*ST宝硕,"0","0","64,102,564","64,102,564","0","0","0","0","0","64,102,564","412,500,000","0","0","0","412,500,000","476,602,564","-","-",13.45,13.45,"-","-","-","-","-",13.45,86.55,"-","-","-",86.55,100.0
600156,华升股份,"0","0","0","0","0","0","0","0","0","0","402,110,702","0","0","0","402,110,702","402,110,702","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600157,永泰能源,"0","0","522,116,128","522,116,128","0","0","0","0","0","522,116,128","3,013,002,932","0","0","0","3,013,002,932","3,535,119,060","-","-",14.77,14.77,"-","-","-","-","-",14.77,85.23,"-","-","-",85.23,100.0
600158,中体产业,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600159,大龙地产,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600160,巨化股份,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600161,天坛生物,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600162,香江控股,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600163,福建南纸,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600165,新日恒力,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600166,福田汽车,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600167,联美控股,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600168,武汉控股,"0","140,688,600","0","0","0","0","0","0","0","140,688,600","568,881,092","0","0","0","568,881,092","709,569,692","-",19.83,0.0,0.0,"-","-","-","-","-",19.83,80.17,"-","-","-",80.17,100.0
600169,太原重工,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600170,上海建工,"0","2,652,763,371","819,277,106","819,277,106","0","0","0","0","0","3,472,040,477","1,099,662,782","0","0","0","1,099,662,782","4,571,703,259","-",58.03,17.92,17.92,"-","-","-","-","-",75.95,24.05,"-","-","-",24.05,100.0
600171,上海贝岭,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600172,黄河旋风,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600173,卧龙地产,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600175,美都控股,"0","0","1,009,146,792","665,150,214","343,996,578","0","0","0","0","1,009,146,792","1,448,033,217","0","0","0","1,448,033,217","2,457,180,009","-","-",41.07,27.07,14.0,"-","-","-","-",41.07,58.93,"-","-","-",58.93,100.0
600176,中国玻纤,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
600177,雅戈尔,"0","0","0","0","0","0","0","0","0","0","2,226,611,695","0","0","0","2,226,611,695","2,226,611,695","-","-",0.0,0.0,0.0,"-","-","-","-",0.0,100.0,"-","-","-",100.0,100.0
